Format Version,1.23,Take Name,railsar_final,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-07-23 03.48.57.523 PM,Total Frames in Take,10062,Total Exported Frames,10062,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SAR,SAR,SAR,SAR,SAR,SAR,SAR,SAR:Marker1,SAR:Marker1,SAR:Marker1,SAR:Marker2,SAR:Marker2,SAR:Marker2,SAR:Marker3,SAR:Marker3,SAR:Marker3
,ID,"28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","C9C00","C9C00","C9C00","C93D0","C93D0","C93D0","C9D60","C9D60","C9D60"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1637,4.547222,-0.001103,-0.002741,-0.000204,-0.999996,-5.019218,1.784703,-0.069067,-4.980643,1.782408,-0.006474,-4.987804,1.780150,-0.173189,-5.087532,1.789171,-0.027381
1638,4.550000,-0.006119,-0.001885,0.006639,-0.999957,-5.019097,1.784147,-0.068824,-4.980306,1.780148,-0.005541,-4.987729,1.780161,-0.173537,-5.087519,1.789255,-0.027369
1639,4.552778,-0.007285,-0.001739,0.006309,-0.999952,-5.019178,1.784222,-0.068677,-4.980315,1.780096,-0.005524,-4.987174,1.781485,-0.174020,-5.087722,1.789030,-0.027131
1640,4.555556,-0.004877,-0.003196,0.005069,-0.999970,-5.019370,1.784279,-0.068913,-4.980326,1.780086,-0.005527,-4.987772,1.780205,-0.173167,-5.087551,1.789126,-0.027358
1641,4.558333,-0.007271,-0.001690,0.006825,-0.999949,-5.019193,1.784242,-0.068684,-4.980328,1.780059,-0.005521,-4.987165,1.781509,-0.173996,-5.087734,1.789058,-0.027134
1642,4.561111,-0.005961,-0.002323,0.007010,-0.999955,-5.019218,1.784161,-0.068844,-4.980321,1.780098,-0.005532,-4.987761,1.780207,-0.173171,-5.087720,1.789163,-0.027131
1643,4.563889,-0.005750,-0.002206,0.006495,-0.999960,-5.019209,1.784131,-0.068840,-4.980309,1.780042,-0.005489,-4.987752,1.780277,-0.173181,-5.087692,1.788997,-0.027134
1644,4.566667,-0.006632,-0.002111,0.000447,-0.999976,-5.019125,1.783614,-0.068865,-4.980817,1.779069,-0.004987,-4.987736,1.780233,-0.173204,-5.087512,1.788846,-0.027559
1645,4.569444,-0.006100,-0.001755,0.006841,-0.999957,-5.019119,1.784194,-0.068858,-4.980301,1.780202,-0.005532,-4.987718,1.780132,-0.173554,-5.087538,1.789179,-0.027373
1646,4.572222,-0.007575,-0.001276,0.006946,-0.999946,-5.019145,1.784205,-0.068685,-4.980826,1.779086,-0.004998,-4.987161,1.781548,-0.174025,-5.087576,1.789181,-0.027383
1647,4.575000,-0.006011,-0.002160,0.007098,-0.999954,-5.019168,1.784107,-0.068873,-4.980329,1.780067,-0.005521,-4.987766,1.780182,-0.173170,-5.087533,1.789065,-0.027344
1648,4.577778,-0.002386,-0.002221,-0.000376,-0.999995,-5.019179,1.784804,-0.068913,-4.980643,1.782498,-0.006461,-4.987172,1.781514,-0.173994,-5.087525,1.789203,-0.027352
1649,4.580556,-0.005901,-0.002178,0.006894,-0.999957,-5.019162,1.784169,-0.068888,-4.980288,1.780109,-0.005528,-4.987736,1.780241,-0.173181,-5.087545,1.789160,-0.027389
1650,4.583333,-0.006874,-0.002358,0.007630,-0.999945,-5.019377,1.784111,-0.068728,-4.980847,1.779033,-0.004966,-4.987725,1.780174,-0.173563,-5.087737,1.789152,-0.027146
1651,4.586111,-0.001672,-0.003548,-0.000653,-0.999992,-5.019361,1.784652,-0.069040,-4.980610,1.782330,-0.006453,-4.987764,1.780154,-0.173190,-5.087523,1.789149,-0.027356
1652,4.588889,-0.006150,-0.002852,0.006738,-0.999954,-5.019269,1.784192,-0.068815,-4.980289,1.780116,-0.005535,-4.987739,1.780113,-0.173528,-5.087517,1.789183,-0.027375
1653,4.591667,0.001191,-0.003226,-0.003224,-0.999989,-5.019115,1.785010,-0.068959,-4.980803,1.783645,-0.006652,-4.987755,1.780209,-0.173157,-5.087706,1.789104,-0.027123
1654,4.594444,-0.001151,-0.002695,-0.000341,-0.999996,-5.019215,1.784711,-0.069070,-4.980615,1.782445,-0.006465,-4.987766,1.780152,-0.173175,-5.087520,1.789036,-0.027367
1655,4.597222,-0.006217,-0.002748,0.006663,-0.999955,-5.019287,1.784163,-0.068835,-4.980328,1.780076,-0.005533,-4.987738,1.780144,-0.173570,-5.087568,1.789102,-0.027357
1656,4.600000,-0.005956,-0.003152,0.006555,-0.999956,-5.019376,1.784142,-0.068796,-4.980342,1.780147,-0.005544,-4.987779,1.780157,-0.173173,-5.087716,1.789113,-0.027093
1657,4.602778,-0.005910,-0.003054,0.006580,-0.999956,-5.019317,1.784142,-0.068849,-4.980342,1.780101,-0.005510,-4.987774,1.780148,-0.173191,-5.087527,1.789140,-0.027377
1658,4.605556,-0.005744,-0.002199,0.006958,-0.999957,-5.019181,1.784147,-0.068880,-4.980312,1.780156,-0.005520,-4.987774,1.780149,-0.173152,-5.087558,1.789142,-0.027367
1659,4.608333,-0.007200,-0.001697,0.006615,-0.999951,-5.019152,1.784281,-0.068739,-4.980340,1.780167,-0.005520,-4.987173,1.781465,-0.174013,-5.087547,1.789238,-0.027418
1660,4.611111,-0.006262,-0.002853,0.006572,-0.999955,-5.019287,1.784160,-0.068824,-4.980324,1.780207,-0.005563,-4.987743,1.780179,-0.173552,-5.087567,1.789068,-0.027341
1661,4.613889,-0.007110,-0.001731,0.006261,-0.999954,-5.019125,1.784287,-0.068734,-4.980322,1.780273,-0.005569,-4.987215,1.781459,-0.174008,-5.087554,1.789222,-0.027386
1662,4.616667,-0.004125,-0.001876,-0.000519,-0.999990,-5.019271,1.784979,-0.068710,-4.980627,1.782368,-0.006457,-4.987203,1.781472,-0.173980,-5.087712,1.789114,-0.027098
1663,4.619444,-0.007268,-0.002008,0.004795,-0.999960,-5.019083,1.784147,-0.068684,-4.980326,1.780191,-0.005537,-4.987160,1.781521,-0.174025,-5.087695,1.789013,-0.027054
1664,4.622222,-0.006460,-0.001890,0.007845,-0.999947,-5.019172,1.784101,-0.068817,-4.980814,1.779104,-0.004973,-4.987742,1.780163,-0.173200,-5.087497,1.789193,-0.027400
1665,4.625000,-0.007193,-0.001736,0.006130,-0.999954,-5.019117,1.784245,-0.068712,-4.980322,1.780171,-0.005523,-4.987166,1.781520,-0.174001,-5.087533,1.789186,-0.027329
1666,4.627778,-0.007819,-0.001239,0.007194,-0.999943,-5.019195,1.784208,-0.068636,-4.980821,1.779126,-0.004974,-4.987163,1.781525,-0.173988,-5.087690,1.789093,-0.027108
1667,4.630556,-0.003364,-0.002305,0.000674,-0.999991,-5.019138,1.784717,-0.068749,-4.980608,1.782370,-0.006439,-4.987174,1.781556,-0.174023,-5.087682,1.789072,-0.027054
1668,4.633333,-0.001243,-0.002699,-0.000259,-0.999996,-5.019217,1.784699,-0.069049,-4.980630,1.782403,-0.006433,-4.987762,1.780174,-0.173157,-5.087517,1.789164,-0.027352
1669,4.636111,-0.001463,-0.003564,-0.000118,-0.999993,-5.019423,1.784699,-0.068975,-4.980651,1.782353,-0.006456,-4.987748,1.780162,-0.173165,-5.087695,1.789117,-0.027119
1670,4.638889,-0.001302,-0.003433,-0.000229,-0.999993,-5.019387,1.784718,-0.069056,-4.980646,1.782404,-0.006472,-4.987748,1.780184,-0.173182,-5.087561,1.789140,-0.027386
1671,4.641667,-0.006516,-0.001791,0.007532,-0.999949,-5.019228,1.784049,-0.068823,-4.980851,1.779032,-0.005004,-4.987747,1.780187,-0.173179,-5.087566,1.789040,-0.027355
1672,4.644444,-0.001399,-0.002543,0.000843,-0.999996,-5.019259,1.784719,-0.069074,-4.980655,1.782327,-0.006495,-4.987781,1.780180,-0.173181,-5.087589,1.789162,-0.027349
1673,4.647222,-0.007224,-0.001614,0.006331,-0.999953,-5.019139,1.784250,-0.068744,-4.980321,1.780062,-0.005535,-4.987174,1.781452,-0.174002,-5.087564,1.789073,-0.027353
1674,4.650000,-0.005816,-0.002238,0.006807,-0.999957,-5.019224,1.784130,-0.068820,-4.980319,1.780134,-0.005526,-4.987781,1.780146,-0.173155,-5.087728,1.789084,-0.027126
1675,4.652778,-0.007178,-0.001664,0.006123,-0.999954,-5.019170,1.784224,-0.068685,-4.980323,1.780102,-0.005517,-4.987135,1.781535,-0.174002,-5.087707,1.789009,-0.027096
1676,4.655556,-0.005704,-0.002349,0.006080,-0.999963,-5.019157,1.784147,-0.068873,-4.980304,1.780177,-0.005515,-4.987789,1.780166,-0.173200,-5.087520,1.789161,-0.027344
1677,4.658333,-0.006315,-0.001992,0.007554,-0.999950,-5.019194,1.784105,-0.068816,-4.980830,1.779188,-0.004996,-4.987771,1.780210,-0.173201,-5.087523,1.789109,-0.027354
1678,4.661111,-0.006517,-0.001941,0.006986,-0.999952,-5.019194,1.784079,-0.068805,-4.980814,1.779085,-0.004977,-4.987766,1.780243,-0.173186,-5.087566,1.789168,-0.027405
1679,4.663889,-0.005457,-0.001281,0.007475,-0.999956,-5.019110,1.783915,-0.068778,-4.980831,1.779094,-0.004953,-4.987712,1.780178,-0.173563,-5.087686,1.789114,-0.027105
1680,4.666667,-0.007417,-0.001666,0.006503,-0.999950,-5.019147,1.784284,-0.068683,-4.980301,1.780207,-0.005528,-4.987178,1.781457,-0.173970,-5.087699,1.789037,-0.027105
1681,4.669444,-0.003950,-0.002010,0.001905,-0.999988,-5.019142,1.784683,-0.068899,-4.980619,1.782416,-0.006442,-4.987159,1.781475,-0.174002,-5.087515,1.789219,-0.027358
1682,4.672222,-0.005470,-0.002753,0.006499,-0.999960,-5.019228,1.784103,-0.068885,-4.980319,1.780191,-0.005536,-4.988167,1.779743,-0.173228,-5.087529,1.789113,-0.027350
1683,4.675000,-0.007137,-0.001714,0.006598,-0.999951,-5.019157,1.784290,-0.068713,-4.980315,1.780202,-0.005542,-4.987172,1.781520,-0.174029,-5.087678,1.789135,-0.027128
1684,4.677778,-0.006290,-0.001820,0.007599,-0.999950,-5.019260,1.784063,-0.068791,-4.980852,1.779070,-0.005003,-4.987755,1.780224,-0.173177,-5.087709,1.789062,-0.027136
1685,4.680556,-0.005261,-0.001596,0.005529,-0.999970,-5.019180,1.784251,-0.068848,-4.980515,1.779261,-0.005141,-4.987744,1.780168,-0.173547,-5.087554,1.789165,-0.027359
1686,4.683333,-0.007244,-0.001963,0.004850,-0.999960,-5.019053,1.784146,-0.068737,-4.980316,1.780102,-0.005528,-4.987180,1.781479,-0.174006,-5.087548,1.789126,-0.027369
1687,4.686111,-0.005708,-0.002289,0.006619,-0.999959,-5.019158,1.784174,-0.068873,-4.980306,1.780257,-0.005553,-4.987776,1.780148,-0.173182,-5.087530,1.789150,-0.027361
1688,4.688889,-0.001498,-0.003515,-0.000117,-0.999993,-5.019423,1.784678,-0.068997,-4.980654,1.782405,-0.006449,-4.987761,1.780219,-0.173172,-5.087708,1.788981,-0.027090
1689,4.691667,-0.007170,-0.001968,0.004532,-0.999962,-5.019053,1.784144,-0.068718,-4.980294,1.780205,-0.005511,-4.987185,1.781482,-0.173996,-5.087520,1.789043,-0.027333
1690,4.694444,-0.001046,-0.002585,0.000022,-0.999996,-5.019217,1.784723,-0.069061,-4.980621,1.782462,-0.006451,-4.987736,1.780189,-0.173174,-5.087555,1.789188,-0.027376
1691,4.697222,-0.005999,-0.002058,0.006935,-0.999956,-5.019151,1.784164,-0.068792,-4.980301,1.780145,-0.005546,-4.987866,1.780072,-0.173396,-5.087528,1.789217,-0.027343
1692,4.700000,-0.005785,-0.002338,0.006430,-0.999960,-5.019205,1.784146,-0.068829,-4.980310,1.780062,-0.005498,-4.987775,1.780206,-0.173196,-5.087678,1.789064,-0.027115
1693,4.702778,-0.006700,-0.002140,0.007407,-0.999948,-5.019353,1.784125,-0.068806,-4.980825,1.779151,-0.004975,-4.987733,1.780206,-0.173545,-5.087714,1.789137,-0.027621
1694,4.705556,-0.004949,-0.003280,0.004985,-0.999970,-5.019333,1.784336,-0.068937,-4.980333,1.780005,-0.005514,-4.987776,1.780180,-0.173212,-5.087494,1.789191,-0.027366
1695,4.708333,-0.005153,-0.002054,0.005886,-0.999967,-5.019246,1.784269,-0.068906,-4.980524,1.779251,-0.005149,-4.987772,1.780229,-0.173193,-5.087541,1.789151,-0.027368
1696,4.711111,-0.002990,-0.003232,0.001481,-0.999989,-5.019321,1.784562,-0.069001,-4.980621,1.782387,-0.006470,-4.987731,1.780115,-0.173520,-5.087542,1.789124,-0.027374
1697,4.713889,-0.007190,-0.001712,0.005847,-0.999956,-5.019178,1.784194,-0.068685,-4.980310,1.780214,-0.005547,-4.987169,1.781450,-0.173993,-5.087742,1.789034,-0.027136
1698,4.716667,-0.006163,-0.002894,0.006159,-0.999958,-5.019261,1.784173,-0.068826,-4.980305,1.780222,-0.005574,-4.987719,1.780115,-0.173556,-5.087536,1.789148,-0.027335
1699,4.719444,-0.007940,-0.001352,0.007367,-0.999941,-5.019162,1.784173,-0.068656,-4.980831,1.779052,-0.004972,-4.987179,1.781481,-0.174004,-5.087545,1.789040,-0.027355
1700,4.722222,-0.006111,-0.002866,0.006107,-0.999959,-5.019261,1.784150,-0.068809,-4.980319,1.780229,-0.005515,-4.987721,1.780165,-0.173537,-5.087533,1.789122,-0.027340
1701,4.725000,-0.000242,-0.004894,-0.012247,-0.999913,-5.018745,1.784195,-0.068906,-4.980636,1.782573,-0.006486,-4.987751,1.780283,-0.173189,-5.086641,1.787304,-0.026839
1702,4.727778,-0.001305,-0.003515,-0.000296,-0.999993,-5.019361,1.784754,-0.069030,-4.980616,1.782385,-0.006448,-4.987782,1.780219,-0.173181,-5.087505,1.789193,-0.027384
1703,4.730556,-0.007253,-0.001556,0.006543,-0.999951,-5.019126,1.784262,-0.068737,-4.980332,1.780215,-0.005541,-4.987142,1.781447,-0.173997,-5.087558,1.789191,-0.027355
1704,4.733333,-0.006524,-0.001530,0.005520,-0.999962,-5.019192,1.784357,-0.068738,-4.980525,1.779337,-0.005176,-4.987178,1.781493,-0.174031,-5.087547,1.789167,-0.027351
1705,4.736111,-0.006107,-0.001786,0.004508,-0.999970,-5.019160,1.784415,-0.068792,-4.980331,1.780128,-0.005533,-4.987160,1.781482,-0.174022,-5.087533,1.789141,-0.027371
1706,4.738889,-0.006122,-0.003180,0.006058,-0.999958,-5.019318,1.784116,-0.068821,-4.980350,1.780099,-0.005502,-4.987785,1.780152,-0.173187,-5.087544,1.789155,-0.027361
1707,4.741667,-0.001317,-0.003526,-0.000206,-0.999993,-5.019365,1.784736,-0.069037,-4.980643,1.782390,-0.006462,-4.987767,1.780242,-0.173205,-5.087539,1.789136,-0.027376
1708,4.744444,-0.005813,-0.002275,0.006767,-0.999958,-5.019172,1.784152,-0.068906,-4.980317,1.780033,-0.005552,-4.987779,1.780187,-0.173205,-5.087524,1.789144,-0.027373
1709,4.747222,-0.006156,-0.002770,0.006565,-0.999956,-5.019334,1.784174,-0.068789,-4.980340,1.780139,-0.005543,-4.987730,1.780178,-0.173547,-5.087714,1.789151,-0.027137
1710,4.750000,-0.005864,-0.003055,0.004520,-0.999968,-5.019348,1.784027,-0.068840,-4.980315,1.780230,-0.005546,-4.987755,1.780188,-0.173174,-5.087692,1.789013,-0.027159
1711,4.752778,-0.005930,-0.003144,0.006421,-0.999957,-5.019297,1.784167,-0.068843,-4.980300,1.780155,-0.005508,-4.987743,1.780154,-0.173150,-5.087524,1.789197,-0.027373
1712,4.755556,-0.005971,-0.001827,0.006855,-0.999957,-5.019096,1.784168,-0.068834,-4.980285,1.780069,-0.005505,-4.987722,1.780141,-0.173530,-5.087528,1.789120,-0.027362
1713,4.758333,-0.006191,-0.002758,0.006643,-0.999955,-5.019272,1.784191,-0.068836,-4.980313,1.780076,-0.005501,-4.987747,1.780156,-0.173535,-5.087559,1.789179,-0.027377
1714,4.761111,-0.001508,-0.003129,-0.000400,-0.999994,-5.019309,1.784735,-0.069022,-4.980660,1.782435,-0.006463,-4.987707,1.780179,-0.173537,-5.087506,1.789129,-0.027316
1715,4.763889,-0.000331,-0.002091,0.000269,-0.999998,-5.019139,1.784590,-0.069049,-4.980624,1.782349,-0.006449,-4.988124,1.779588,-0.173481,-5.087523,1.789123,-0.027340
1716,4.766667,-0.001585,-0.003222,0.000188,-0.999994,-5.019369,1.784729,-0.068978,-4.980637,1.782426,-0.006436,-4.987725,1.780159,-0.173540,-5.087702,1.789139,-0.027124
1717,4.769444,-0.006682,-0.001353,0.005225,-0.999963,-5.019203,1.784389,-0.068750,-4.980519,1.779391,-0.005179,-4.987175,1.781594,-0.174009,-5.087560,1.789157,-0.027365
1718,4.772222,-0.007388,-0.001734,0.006562,-0.999950,-5.019129,1.784271,-0.068708,-4.980321,1.780074,-0.005509,-4.987159,1.781441,-0.174011,-5.087531,1.789190,-0.027350
1719,4.775000,-0.005912,-0.003137,0.006534,-0.999956,-5.019314,1.784155,-0.068854,-4.980308,1.780098,-0.005501,-4.987779,1.780148,-0.173182,-5.087540,1.789124,-0.027358
1720,4.777778,-0.001357,-0.003741,-0.000268,-0.999992,-5.019379,1.784721,-0.069038,-4.980649,1.782385,-0.006491,-4.987745,1.780199,-0.173224,-5.087684,1.789050,-0.027116
1721,4.780556,-0.005721,-0.002203,0.006304,-0.999961,-5.019160,1.784161,-0.068890,-4.980341,1.780083,-0.005524,-4.987747,1.780222,-0.173204,-5.087536,1.789133,-0.027385
1722,4.783333,-0.005903,-0.003115,0.005763,-0.999961,-5.019316,1.784086,-0.068824,-4.980337,1.780045,-0.005533,-4.987741,1.780192,-0.173180,-5.087817,1.790497,-0.027445
1723,4.786111,-0.006506,-0.002843,0.006958,-0.999951,-5.019388,1.784057,-0.068738,-4.980855,1.779078,-0.005007,-4.987781,1.780126,-0.173186,-5.087690,1.789003,-0.027104
1724,4.788889,-0.007366,-0.001633,0.006367,-0.999951,-5.019184,1.784217,-0.068702,-4.980333,1.780094,-0.005509,-4.987166,1.781503,-0.174002,-5.087723,1.788998,-0.027131
1725,4.791667,-0.001411,-0.002590,0.000173,-0.999996,-5.019232,1.784697,-0.069084,-4.980651,1.782379,-0.006429,-4.987769,1.780199,-0.173201,-5.087535,1.789076,-0.027351
1726,4.794444,-0.006687,-0.002537,0.006754,-0.999952,-5.019285,1.784074,-0.068712,-4.980851,1.779139,-0.004973,-4.987712,1.780197,-0.173507,-5.087505,1.789159,-0.027369
1727,4.797222,-0.007295,-0.001643,0.006754,-0.999949,-5.019139,1.784342,-0.068733,-4.980327,1.780252,-0.005542,-4.987152,1.781419,-0.173983,-5.087534,1.789217,-0.027348
1728,4.800000,-0.005736,-0.002381,0.006492,-0.999960,-5.019203,1.784145,-0.068805,-4.980289,1.780339,-0.005531,-4.987796,1.780152,-0.173123,-5.087665,1.789031,-0.027090
1729,4.802778,-0.001533,-0.003175,-0.000607,-0.999994,-5.019301,1.784732,-0.068978,-4.980638,1.782401,-0.006416,-4.987706,1.780208,-0.173528,-5.087494,1.789143,-0.027286
1730,4.805556,-0.007320,-0.001696,0.006463,-0.999951,-5.019115,1.784276,-0.068728,-4.980320,1.780205,-0.005537,-4.987165,1.781474,-0.173998,-5.087523,1.789260,-0.027372
1731,4.808333,-0.005870,-0.002263,0.006561,-0.999959,-5.019213,1.784127,-0.068835,-4.980322,1.780113,-0.005507,-4.987762,1.780195,-0.173202,-5.087710,1.789013,-0.027102
1732,4.811111,-0.006187,-0.003175,0.006137,-0.999957,-5.019349,1.784125,-0.068810,-4.980303,1.780172,-0.005536,-4.987752,1.780220,-0.173195,-5.087714,1.789002,-0.027078
1733,4.813889,-0.006480,-0.001906,0.007532,-0.999949,-5.019265,1.784059,-0.068784,-4.980836,1.779065,-0.004985,-4.987774,1.780201,-0.173210,-5.087720,1.789009,-0.027096
1734,4.816667,-0.005627,-0.002191,0.007072,-0.999957,-5.019174,1.784163,-0.068898,-4.980312,1.780137,-0.005522,-4.987783,1.780160,-0.173203,-5.087541,1.789139,-0.027389
1735,4.819444,-0.006114,-0.002925,0.006483,-0.999956,-5.019271,1.784176,-0.068826,-4.980316,1.780014,-0.005499,-4.987733,1.780117,-0.173554,-5.087530,1.789215,-0.027339
1736,4.822222,-0.006074,-0.003186,0.006195,-0.999957,-5.019339,1.784116,-0.068794,-4.980320,1.780058,-0.005510,-4.987731,1.780208,-0.173175,-5.087669,1.788972,-0.027084
1737,4.825000,-0.000429,-0.002810,-0.003323,-0.999991,-5.019063,1.785048,-0.068807,-4.980782,1.783570,-0.006661,-4.987146,1.781538,-0.173997,-5.087726,1.789080,-0.027113
1738,4.827778,-0.004210,-0.001968,0.001988,-0.999987,-5.019181,1.784614,-0.068875,-4.980654,1.782258,-0.006427,-4.987177,1.781481,-0.173992,-5.087514,1.789116,-0.027354
1739,4.830556,-0.006794,-0.002767,0.007500,-0.999945,-5.019358,1.784105,-0.068783,-4.980846,1.779010,-0.004989,-4.987771,1.780226,-0.173181,-5.087542,1.789176,-0.027345
1740,4.833333,-0.004289,-0.002191,0.002371,-0.999986,-5.019179,1.784605,-0.068831,-4.980619,1.782382,-0.006459,-4.987169,1.781405,-0.173986,-5.087698,1.789122,-0.027094
1741,4.836111,-0.006540,-0.001962,0.007205,-0.999951,-5.019244,1.784040,-0.068768,-4.980834,1.779034,-0.004980,-4.987762,1.780196,-0.173205,-5.087706,1.789090,-0.027099
1742,4.838889,-0.005636,-0.002258,0.006884,-0.999958,-5.019155,1.784189,-0.068895,-4.980342,1.780180,-0.005566,-4.987760,1.780175,-0.173198,-5.087519,1.789316,-0.027395
1743,4.841667,-0.001589,-0.003119,-0.000119,-0.999994,-5.019340,1.784747,-0.069022,-4.980657,1.782423,-0.006457,-4.987716,1.780158,-0.173573,-5.087526,1.789148,-0.027369
1744,4.844444,-0.005872,-0.002337,0.006377,-0.999960,-5.019199,1.784114,-0.068841,-4.980319,1.780117,-0.005531,-4.987772,1.780190,-0.173195,-5.087693,1.789043,-0.027111
1745,4.847222,-0.007216,-0.001667,0.006244,-0.999953,-5.019107,1.784288,-0.068734,-4.980328,1.780268,-0.005533,-4.987172,1.781600,-0.174023,-5.087500,1.789200,-0.027384
1746,4.850000,-0.004321,-0.002134,0.001816,-0.999987,-5.019170,1.784627,-0.068855,-4.980621,1.782386,-0.006477,-4.987162,1.781561,-0.174016,-5.087702,1.789035,-0.027104
1747,4.852778,-0.001104,-0.002601,-0.000111,-0.999996,-5.019292,1.784741,-0.069043,-4.980661,1.782404,-0.006449,-4.987786,1.780232,-0.173190,-5.087730,1.789076,-0.027143
1748,4.855556,-0.006271,-0.002862,0.006425,-0.999956,-5.019317,1.784155,-0.068784,-4.980297,1.780198,-0.005561,-4.987731,1.780196,-0.173534,-5.087709,1.789067,-0.027120
1749,4.858333,-0.002269,-0.002607,-0.000280,-0.999994,-5.019245,1.784781,-0.068910,-4.980604,1.782394,-0.006397,-4.986980,1.781654,-0.173670,-5.087722,1.789028,-0.027080
1750,4.861111,-0.005902,-0.002248,0.006642,-0.999958,-5.019226,1.784137,-0.068839,-4.980319,1.780182,-0.005514,-4.987783,1.780146,-0.173174,-5.087724,1.789130,-0.027123
1751,4.863889,-0.007258,-0.002680,0.006974,-0.999946,-5.019417,1.784171,-0.068639,-4.980836,1.779112,-0.004994,-4.987746,1.780158,-0.173203,-5.087727,1.789117,-0.027105
1752,4.866667,-0.007203,-0.001581,0.006758,-0.999950,-5.019166,1.784294,-0.068710,-4.980329,1.780147,-0.005517,-4.987175,1.781531,-0.174001,-5.087690,1.789122,-0.027122
1753,4.869444,-0.006062,-0.003218,0.006443,-0.999956,-5.019377,1.784139,-0.068781,-4.980343,1.780128,-0.005526,-4.987772,1.780163,-0.173184,-5.087731,1.789100,-0.027100
1754,4.872222,-0.001624,-0.003331,0.000312,-0.999993,-5.019386,1.784747,-0.069069,-4.980638,1.782334,-0.006457,-4.987760,1.780182,-0.173184,-5.087580,1.789159,-0.027390
1755,4.875000,-0.006501,-0.001865,0.007580,-0.999948,-5.019193,1.784070,-0.068813,-4.980828,1.779034,-0.004985,-4.987768,1.780095,-0.173190,-5.087537,1.789156,-0.027378
1756,4.877778,-0.006270,-0.002815,0.006685,-0.999954,-5.019315,1.784173,-0.068780,-4.980344,1.780117,-0.005530,-4.987714,1.780161,-0.173563,-5.087688,1.789096,-0.027097
1757,4.880556,-0.005064,-0.003244,0.005271,-0.999968,-5.019400,1.784292,-0.068871,-4.980307,1.780166,-0.005546,-4.987772,1.780152,-0.173175,-5.087712,1.789079,-0.027086
1758,4.883333,-0.001222,-0.002620,0.000300,-0.999996,-5.019237,1.784717,-0.069069,-4.980658,1.782429,-0.006477,-4.987787,1.780093,-0.173153,-5.087538,1.789128,-0.027351
1759,4.886111,-0.001232,-0.002836,0.000135,-0.999995,-5.019217,1.784679,-0.069025,-4.980595,1.782371,-0.006445,-4.987762,1.780139,-0.173191,-5.087683,1.789026,-0.027100
1760,4.888889,-0.001576,-0.003218,-0.000288,-0.999994,-5.019320,1.784760,-0.068980,-4.980753,1.782596,-0.006218,-4.987728,1.780222,-0.173538,-5.087532,1.789186,-0.027397
1761,4.891667,-0.001322,-0.002856,-0.000151,-0.999995,-5.019232,1.784683,-0.069020,-4.980643,1.782425,-0.006431,-4.987752,1.780251,-0.173186,-5.087713,1.789039,-0.027086
1762,4.894444,-0.002435,-0.002234,-0.000267,-0.999995,-5.019207,1.784824,-0.068897,-4.980612,1.782432,-0.006459,-4.987181,1.781525,-0.173993,-5.087746,1.789061,-0.027103
1763,4.897222,-0.006204,-0.002780,0.006204,-0.999958,-5.019321,1.784183,-0.068789,-4.980321,1.780237,-0.005537,-4.987720,1.780224,-0.173544,-5.087705,1.789092,-0.027127
1764,4.900000,-0.006617,-0.003005,0.006469,-0.999953,-5.019325,1.784079,-0.068751,-4.980816,1.779078,-0.004991,-4.987765,1.780200,-0.173168,-5.087537,1.789157,-0.027356
1765,4.902778,-0.006320,-0.001481,0.005344,-0.999965,-5.019194,1.784398,-0.068728,-4.980494,1.779487,-0.005162,-4.987164,1.781481,-0.173991,-5.087538,1.789230,-0.027357
1766,4.905556,-0.001634,-0.003191,0.000019,-0.999994,-5.019351,1.784754,-0.069009,-4.980641,1.782417,-0.006469,-4.987723,1.780178,-0.173542,-5.087569,1.789218,-0.027361
1767,4.908333,-0.006064,-0.002834,0.005720,-0.999961,-5.019315,1.784142,-0.068793,-4.980350,1.780283,-0.005550,-4.987725,1.780207,-0.173565,-5.087697,1.788942,-0.027094
1768,4.911111,-0.001416,-0.002450,-0.000178,-0.999996,-5.019213,1.784732,-0.069043,-4.980819,1.783569,-0.006681,-4.987748,1.780132,-0.173549,-5.087718,1.789032,-0.027099
1769,4.913889,-0.005562,-0.002556,0.003928,-0.999974,-5.019369,1.784157,-0.068834,-4.980526,1.779334,-0.005197,-4.987718,1.780153,-0.173537,-5.087679,1.789138,-0.027139
1770,4.916667,-0.002297,-0.002143,-0.000524,-0.999995,-5.019186,1.784845,-0.068927,-4.980646,1.782425,-0.006481,-4.987179,1.781506,-0.174051,-5.087550,1.789093,-0.027353
