,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SAR,SAR,SAR,SAR,SAR,SAR,SAR,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker:Marker1,Marker:Marker1,Marker:Marker1,Marker:Marker2,Marker:Marker2,Marker:Marker2,Marker:Marker3,Marker:Marker3,Marker:Marker3,SAR:Marker1,SAR:Marker1,SAR:Marker1,SAR:Marker2,SAR:Marker2,SAR:Marker2,SAR:Marker3,SAR:Marker3,SAR:Marker3
,ID,"28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","D29767ABAD7A11E97C158CA05683C95","D29767ABAD7A11E97C158CA05683C95","D29767ABAD7A11E97C158CA05683C95","D29767ABAD7A11E97C158CA05683C95","D29767ABAD7A11E97C158CA05683C95","D29767ABAD7A11E97C158CA05683C95","D29767ABAD7A11E97C158CA05683C95","C4A50","C4A50","C4A50","C4B70","C4B70","C4B70","C4B90","C4B90","C4B90","C42B0","C42B0","C42B0","C4310","C4310","C4310","C4420","C4420","C4420"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
30,0.083333,-0.008260,0.000772,-0.001546,-0.999964,-5.079715,1.781639,-1.792407,0.053769,0.009346,-0.491483,-0.869176,-1.285868,0.304717,-1.752369,-1.256261,0.308789,-2.025901,-1.310326,0.299182,-1.528796,-1.290392,0.303296,-1.702871,-5.042202,1.777280,-1.729205,-5.047765,1.778725,-1.897010,-5.147888,1.787803,-1.751530
31,0.086111,-0.007087,0.001342,-0.005808,-0.999957,-5.079863,1.781796,-1.792458,0.052859,0.009458,-0.484375,-0.873211,-1.285906,0.304790,-1.752310,-1.256455,0.309243,-2.025753,-1.310309,0.299190,-1.528809,-1.290216,0.305962,-1.701941,-5.042395,1.777189,-1.729252,-5.047738,1.781654,-1.897230,-5.149099,1.786981,-1.751803
32,0.088889,-0.007436,0.001803,-0.006289,-0.999951,-5.079906,1.781634,-1.792577,0.050243,0.009061,-0.460133,-0.886381,-1.285910,0.304778,-1.752398,-1.256463,0.309067,-2.025903,-1.310367,0.299198,-1.528822,-1.290409,0.303408,-1.702886,-5.042415,1.777234,-1.729219,-5.047717,1.781632,-1.897184,-5.149649,1.786520,-1.752232
33,0.091667,-0.006820,0.001244,-0.006940,-0.999952,-5.079798,1.781712,-1.792421,0.050844,0.009535,-0.464517,-0.884052,-1.285682,0.304890,-1.752430,-1.256298,0.309304,-2.025716,-1.310312,0.299169,-1.528808,-1.290397,0.303359,-1.702912,-5.042406,1.777273,-1.729199,-5.047784,1.778676,-1.897003,-5.148909,1.786342,-1.751213
34,0.094444,-0.006751,0.000890,-0.003216,-0.999972,-5.079824,1.781782,-1.792485,0.064721,0.011688,-0.595530,-0.800637,-1.285898,0.304720,-1.752359,-1.256604,0.309168,-2.025778,-1.310328,0.299161,-1.528809,-1.290654,0.302959,-1.702840,-5.042665,1.777152,-1.729286,-5.047781,1.778706,-1.896998,-5.147899,1.787857,-1.751538
35,0.097222,-0.007339,0.001162,-0.006429,-0.999952,-5.079874,1.781671,-1.792478,0.061673,0.011277,-0.565351,-0.822464,-1.285916,0.304743,-1.752313,-1.256618,0.309095,-2.025704,-1.310332,0.299148,-1.528801,-1.291738,0.304730,-1.703513,-5.042402,1.777268,-1.729238,-5.047748,1.781657,-1.897217,-5.149038,1.787613,-1.752052
36,0.100000,-0.007165,0.001413,-0.004251,-0.999964,-5.080030,1.781744,-1.792611,0.061663,0.010907,-0.566600,-0.821610,-1.285936,0.304659,-1.752312,-1.256320,0.309312,-2.025713,-1.310317,0.299149,-1.528800,-1.290600,0.302938,-1.702810,-5.042429,1.777298,-1.729227,-5.049616,1.780517,-1.898315,-5.148688,1.787316,-1.751893
37,0.102778,-0.007039,0.001326,-0.004865,-0.999963,-5.079835,1.781860,-1.792521,0.053803,0.009752,-0.491145,-0.869360,-1.285861,0.304765,-1.752296,-1.256359,0.309008,-2.025507,-1.310366,0.298998,-1.528657,-1.290212,0.305939,-1.701953,-5.042206,1.777365,-1.729211,-5.047731,1.781678,-1.897226,-5.149096,1.787197,-1.751892
38,0.105556,-0.006712,0.001411,-0.006183,-0.999957,-5.079881,1.781667,-1.792624,0.065485,0.012064,-0.600482,-0.796861,-1.285767,0.304785,-1.752274,-1.256292,0.309331,-2.025750,-1.310323,0.299196,-1.528821,-1.290584,0.302894,-1.702847,-5.042237,1.777265,-1.729212,-5.047755,1.778749,-1.896999,-5.149692,1.786503,-1.752192
39,0.108333,-0.007304,0.001199,-0.005058,-0.999960,-5.079885,1.781810,-1.792544,0.050508,0.009463,-0.463109,-0.884810,-1.285774,0.304936,-1.752283,-1.256422,0.309430,-2.025586,-1.310329,0.299162,-1.528836,-1.290053,0.306124,-1.701963,-5.042532,1.777120,-1.729148,-5.047768,1.781801,-1.897207,-5.149071,1.787174,-1.751932
40,0.111111,-0.008182,0.001337,-0.002160,-0.999963,-5.079813,1.781613,-1.792472,0.053981,0.009779,-0.495482,-0.866884,-1.285766,0.304839,-1.752410,-1.256133,0.309557,-2.025669,-1.310200,0.299409,-1.528839,-1.290419,0.303346,-1.702926,-5.042226,1.777322,-1.729190,-5.047756,1.778682,-1.897011,-5.149063,1.787292,-1.751984
41,0.113889,-0.009022,0.001614,-0.003343,-0.999952,-5.079974,1.781407,-1.792558,0.060793,0.010781,-0.558301,-0.827338,-1.285916,0.304732,-1.752288,-1.256470,0.309254,-2.025794,-1.310343,0.299013,-1.528675,-1.290622,0.302914,-1.702842,-5.042408,1.777184,-1.729255,-5.047999,1.781535,-1.897386,-5.147942,1.787014,-1.751858
42,0.116667,-0.008431,0.000621,-0.002027,-0.999962,-5.079749,1.781690,-1.792410,0.060678,0.011061,-0.555367,-0.829315,-1.285933,0.304706,-1.752361,-1.256534,0.309040,-2.025579,-1.310398,0.299046,-1.528714,-1.290633,0.302956,-1.702842,-5.042222,1.777326,-1.729217,-5.048007,1.781528,-1.897396,-5.147906,1.787797,-1.751538
43,0.119444,-0.007212,0.000555,-0.003255,-0.999969,-5.079765,1.781725,-1.792486,0.054093,0.010403,-0.497153,-0.865913,-1.285710,0.304923,-1.752422,-1.256048,0.309553,-2.025604,-1.310506,0.299637,-1.529092,-1.290392,0.303362,-1.702890,-5.042611,1.777419,-1.729181,-5.047777,1.778720,-1.896992,-5.147886,1.787765,-1.751530
44,0.122222,0.004318,-0.000309,-0.023200,-0.999721,-5.079681,1.783082,-1.792631,0.060423,0.010971,-0.555219,-0.829434,-1.285974,0.304724,-1.752391,-1.256433,0.309331,-2.025810,-1.310378,0.299066,-1.528709,-1.290630,0.302900,-1.702834,-5.042304,1.783904,-1.728921,-5.047747,1.781701,-1.897194,-5.149590,1.786520,-1.752237
45,0.125000,-0.007577,0.000458,-0.002788,-0.999967,-5.079753,1.781698,-1.792394,0.060199,0.010853,-0.552679,-0.831146,-1.285979,0.304697,-1.752361,-1.256464,0.309248,-2.025763,-1.310362,0.299020,-1.528672,-1.290610,0.302889,-1.702847,-5.042225,1.777316,-1.729195,-5.049603,1.780503,-1.898289,-5.147864,1.787814,-1.751581
46,0.127778,-0.006288,0.001286,-0.003228,-0.999974,-5.079937,1.781909,-1.792464,0.057543,0.010384,-0.527834,-0.847332,-1.285975,0.304731,-1.752303,-1.256454,0.309290,-2.025768,-1.310391,0.299053,-1.528664,-1.290622,0.302922,-1.702792,-5.042442,1.777210,-1.729235,-5.047790,1.778687,-1.897019,-5.147886,1.787828,-1.751522
47,0.130556,-0.007370,0.001474,-0.004794,-0.999960,-5.079920,1.781761,-1.792497,0.060319,0.010840,-0.551848,-0.831690,-1.285946,0.304646,-1.752374,-1.256404,0.309265,-2.025864,-1.310382,0.299072,-1.528704,-1.290634,0.302918,-1.702814,-5.042444,1.777190,-1.729236,-5.047754,1.781688,-1.897178,-5.149091,1.787083,-1.751824
48,0.133333,-0.009070,0.001267,-0.004038,-0.999950,-5.079899,1.781433,-1.792537,0.053243,0.009839,-0.488956,-0.870627,-1.285870,0.304817,-1.752428,-1.256165,0.309581,-2.025687,-1.310372,0.299015,-1.528692,-1.290424,0.303354,-1.702888,-5.042651,1.777183,-1.729319,-5.048005,1.781532,-1.897408,-5.149675,1.786426,-1.752102
49,0.136111,-0.006773,0.001289,-0.004775,-0.999965,-5.079856,1.781739,-1.792493,0.059348,0.010960,-0.545714,-0.835795,-1.285775,0.304921,-1.752365,-1.256468,0.309302,-2.025669,-1.310363,0.298996,-1.528726,-1.290245,0.305955,-1.701925,-5.042413,1.777739,-1.728128,-5.047767,1.778707,-1.896998,-5.149082,1.787085,-1.751836
50,0.138889,-0.006649,0.000883,-0.004321,-0.999968,-5.079818,1.781822,-1.792459,0.059838,0.011196,-0.547577,-0.834538,-1.285796,0.304833,-1.752409,-1.256284,0.309355,-2.025787,-1.310405,0.299026,-1.528693,-1.290605,0.302936,-1.702853,-5.042443,1.777217,-1.729232,-5.047768,1.778740,-1.896989,-5.147911,1.787772,-1.751538
51,0.141667,-0.006861,0.001609,-0.005694,-0.999959,-5.079937,1.781574,-1.792596,0.060992,0.011158,-0.559984,-0.826180,-1.285920,0.304703,-1.752399,-1.256578,0.309118,-2.025781,-1.310352,0.298997,-1.528675,-1.290589,0.302867,-1.702821,-5.042410,1.777131,-1.729248,-5.047746,1.778766,-1.896995,-5.148316,1.788014,-1.751967
