,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Left Reflector,Left Reflector,Left Reflector,Left Reflector,Left Reflector,Left Reflector,Left Reflector,Left Reflector:Marker1,Left Reflector:Marker1,Left Reflector:Marker1,Left Reflector:Marker2,Left Reflector:Marker2,Left Reflector:Marker2,Left Reflector:Marker3,Left Reflector:Marker3,Left Reflector:Marker3,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3
,ID,"8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","CE4A0","CE4A0","CE4A0","CE180","CE180","CE180","CE300","CE300","CE300","CE4E0","CE4E0","CE4E0","CE400","CE400","CE400","CE4F0","CE4F0","CE4F0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,0.030556,0.001447,-0.001831,-0.067280,-0.997731,-5.054975,1.780620,-1.661122,-0.525684,-0.819101,-0.135207,0.185602,1.002263,0.262472,-2.871477,1.011757,0.242633,-2.646891,1.004551,0.259405,-2.821506,0.989878,0.285823,-3.145861,-5.040740,1.783312,-1.576466,-5.046277,1.779232,-1.739515,-5.076134,1.778473,-1.667493
12,0.033333,-0.000379,-0.002377,-0.087917,-0.996125,-5.054841,1.780224,-1.660811,-0.530215,-0.816197,-0.135809,0.185068,1.002256,0.262549,-2.871493,1.011799,0.242691,-2.646899,1.004531,0.259442,-2.821520,0.989900,0.285906,-3.145826,-5.040715,1.783056,-1.576653,-5.046440,1.779233,-1.739823,-5.076121,1.778372,-1.667485
13,0.036111,0.000227,-0.002062,-0.067397,-0.997724,-5.054960,1.780508,-1.661082,-0.500598,-0.834603,-0.132100,0.188119,1.002261,0.262323,-2.871452,1.011754,0.242671,-2.646881,1.004555,0.259383,-2.821507,0.989944,0.285827,-3.145809,-5.040754,1.783347,-1.576438,-5.045582,1.781591,-1.737165,-5.076127,1.778357,-1.667492
14,0.038889,0.001208,-0.002327,-0.069656,-0.997568,-5.054984,1.780610,-1.661141,-0.515961,-0.825051,-0.134630,0.186949,1.002211,0.262153,-2.871470,1.011804,0.242564,-2.646959,1.004497,0.258706,-2.821284,0.989883,0.285912,-3.145847,-5.040737,1.783321,-1.576495,-5.046428,1.779126,-1.739854,-5.076094,1.778399,-1.667465
15,0.041667,0.000189,-0.002005,-0.054767,-0.998497,-5.055007,1.780776,-1.661067,-0.539577,-0.810020,-0.136970,0.184294,1.002402,0.262380,-2.871425,1.011890,0.242429,-2.647051,1.004526,0.259303,-2.821578,0.989957,0.285824,-3.145823,-5.040747,1.783223,-1.576516,-5.046387,1.779214,-1.739854,-5.075891,1.779386,-1.666905
16,0.044444,0.000806,-0.001552,-0.070400,-0.997517,-5.055069,1.780632,-1.661127,-0.530084,-0.816238,-0.135903,0.185196,1.002277,0.262330,-2.871460,1.011619,0.242701,-2.646751,1.004593,0.259376,-2.821479,0.989887,0.285872,-3.145813,-5.041091,1.783188,-1.576495,-5.046416,1.779228,-1.739847,-5.076145,1.778388,-1.667457
17,0.047222,0.000367,-0.001369,-0.048381,-0.998828,-5.055131,1.780913,-1.661103,-0.527833,-0.817678,-0.135657,0.185453,1.002282,0.262462,-2.871476,1.011807,0.242643,-2.646917,1.004564,0.259345,-2.821514,0.989901,0.285918,-3.145832,-5.041113,1.783105,-1.576474,-5.046390,1.779228,-1.739834,-5.076117,1.782401,-1.666298
18,0.050000,0.000444,-0.001739,-0.050160,-0.998740,-5.055050,1.780856,-1.661213,-0.559412,-0.796551,-0.139532,0.181924,1.002278,0.262481,-2.871467,1.011773,0.242569,-2.646908,1.004761,0.259627,-2.821553,0.989907,0.285883,-3.145811,-5.040733,1.783287,-1.576509,-5.046420,1.780639,-1.740002,-5.075922,1.779415,-1.666967
19,0.052778,0.000377,-0.002437,-0.055782,-0.998440,-5.054960,1.780796,-1.661044,-0.570256,-0.788787,-0.141140,0.180835,1.002215,0.262351,-2.871426,1.011803,0.242626,-2.646890,1.004733,0.259618,-2.821536,0.989826,0.285935,-3.145861,-5.040751,1.783340,-1.576487,-5.046416,1.779258,-1.739817,-5.076097,1.778442,-1.667481
20,0.055556,0.001247,-0.001682,-0.067171,-0.997739,-5.054975,1.780613,-1.661148,-0.543741,-0.807184,-0.137822,0.183862,1.002218,0.262256,-2.871403,1.011759,0.242552,-2.646860,1.004595,0.258975,-2.821389,0.989830,0.286166,-3.145106,-5.040770,1.783255,-1.576417,-5.046247,1.779258,-1.739551,-5.076153,1.778515,-1.667476
21,0.058333,0.002483,-0.002381,-0.065739,-0.997831,-5.055011,1.780439,-1.661311,-0.507037,-0.830634,-0.133215,0.187656,1.002210,0.262114,-2.871490,1.011782,0.242562,-2.646877,1.004068,0.258021,-2.821792,0.989813,0.285848,-3.145849,-5.040740,1.783296,-1.576520,-5.046420,1.779153,-1.739857,-5.076133,1.778337,-1.667444
22,0.061111,0.000777,-0.002373,-0.038899,-0.999240,-5.054919,1.781160,-1.661032,-0.495090,-0.837764,-0.131616,0.188980,1.002210,0.262371,-2.871373,1.011787,0.242563,-2.646864,1.004427,0.258530,-2.821243,0.989819,0.285912,-3.145840,-5.040722,1.783352,-1.576455,-5.046442,1.779223,-1.739866,-5.076056,1.783323,-1.666929
23,0.063889,0.002768,-0.002677,-0.050111,-0.998736,-5.055188,1.780858,-1.661212,-0.574328,-0.785887,-0.141530,0.180271,1.002237,0.262352,-2.871456,1.011800,0.242556,-2.646895,1.004552,0.259280,-2.821518,0.990099,0.286931,-3.145662,-5.040744,1.783392,-1.576475,-5.046273,1.781264,-1.740107,-5.076045,1.782992,-1.666954
24,0.066667,0.001024,-0.002105,-0.068868,-0.997623,-5.054986,1.780666,-1.661129,-0.538326,-0.810854,-0.136743,0.184452,1.002218,0.262416,-2.871496,1.011805,0.242555,-2.646939,1.004513,0.259307,-2.821513,0.989716,0.285803,-3.145861,-5.040746,1.783327,-1.576471,-5.046421,1.779203,-1.739872,-5.076102,1.778469,-1.667503
25,0.069444,0.000151,-0.002389,-0.067579,-0.997711,-5.054909,1.780561,-1.661037,-0.500908,-0.834334,-0.132169,0.188437,1.002222,0.262291,-2.871434,1.011848,0.242553,-2.646821,1.004504,0.259362,-2.821501,0.989737,0.285902,-3.145801,-5.040780,1.783345,-1.576422,-5.046406,1.779243,-1.739829,-5.076079,1.778365,-1.667513
26,0.072222,0.000120,-0.001824,-0.068381,-0.997658,-5.054956,1.780564,-1.660947,-0.528913,-0.816961,-0.135656,0.185533,1.002187,0.262324,-2.871464,1.011819,0.242617,-2.646910,1.004524,0.259262,-2.821514,0.989680,0.285856,-3.145832,-5.040723,1.783139,-1.576634,-5.046393,1.779206,-1.739862,-5.076115,1.778393,-1.667505
27,0.075000,0.000487,-0.002093,-0.055189,-0.998474,-5.055014,1.780714,-1.661095,-0.494555,-0.838107,-0.131223,0.189139,1.002169,0.262360,-2.871462,1.011857,0.242619,-2.646904,1.004508,0.259461,-2.821516,0.989725,0.286186,-3.145619,-5.040722,1.783287,-1.576523,-5.045599,1.781571,-1.737187,-5.075885,1.779335,-1.666934
28,0.077778,-0.000007,-0.002839,-0.072792,-0.997343,-5.054880,1.780447,-1.660948,-0.547801,-0.804368,-0.138266,0.183816,1.002078,0.262295,-2.871381,1.011786,0.242621,-2.646895,1.004485,0.259335,-2.821529,0.989736,0.286195,-3.145594,-5.040757,1.783260,-1.576485,-5.045584,1.781734,-1.737054,-5.075890,1.779403,-1.666943
29,0.080556,0.000153,-0.002629,-0.066939,-0.997754,-5.054906,1.780569,-1.661058,-0.504258,-0.832310,-0.132531,0.188199,1.002181,0.262352,-2.871358,1.011891,0.242662,-2.646897,1.004400,0.258520,-2.821214,0.989745,0.286139,-3.145603,-5.040741,1.783350,-1.576484,-5.046424,1.779213,-1.739816,-5.076108,1.778456,-1.667470
30,0.083333,0.000442,-0.001675,-0.066050,-0.997815,-5.055037,1.780598,-1.661066,-0.545959,-0.805772,-0.137547,0.183686,1.002175,0.262493,-2.871446,1.011838,0.242649,-2.646926,1.004489,0.259445,-2.821471,0.989590,0.285846,-3.145767,-5.041131,1.783165,-1.576493,-5.046432,1.779152,-1.739832,-5.076139,1.778528,-1.667521
31,0.086111,-0.000520,-0.002690,-0.087523,-0.996159,-5.054806,1.780277,-1.660927,-0.522516,-0.821035,-0.134643,0.186414,1.002182,0.262461,-2.871461,1.011900,0.242614,-2.646866,1.004507,0.259350,-2.821491,0.989551,0.285884,-3.145854,-5.040732,1.783307,-1.576463,-5.045648,1.781587,-1.737205,-5.076136,1.778433,-1.667459
32,0.088889,-0.000031,-0.002618,-0.066957,-0.997752,-5.054889,1.780504,-1.661072,-0.509827,-0.828893,-0.133269,0.187758,1.002133,0.262252,-2.871449,1.011879,0.242602,-2.646924,1.004542,0.259061,-2.821353,0.989542,0.285847,-3.145808,-5.040729,1.783273,-1.576512,-5.046377,1.779186,-1.739864,-5.076124,1.778386,-1.667474
33,0.091667,-0.000038,-0.002494,-0.068427,-0.997653,-5.054910,1.780522,-1.661029,-0.514776,-0.825902,-0.133593,0.187201,1.002155,0.262344,-2.871448,1.011910,0.242689,-2.646869,1.004518,0.259377,-2.821501,0.989505,0.285804,-3.145812,-5.040755,1.783309,-1.576472,-5.046411,1.780631,-1.739963,-5.076126,1.778337,-1.667462
34,0.094444,0.000532,-0.002211,-0.066416,-0.997789,-5.054886,1.780539,-1.661085,-0.560131,-0.796019,-0.139361,0.182168,1.002151,0.262383,-2.871316,1.011938,0.242704,-2.646914,1.004457,0.258873,-2.821320,0.989538,0.286068,-3.145085,-5.040750,1.783332,-1.576486,-5.046261,1.779274,-1.739530,-5.076097,1.778417,-1.667464
35,0.097222,0.001055,-0.001976,-0.069294,-0.997594,-5.054989,1.780665,-1.661090,-0.602402,-0.764923,-0.144127,0.176727,1.002228,0.262393,-2.871465,1.011981,0.242724,-2.646852,1.004481,0.259294,-2.821562,0.989493,0.285758,-3.145790,-5.040735,1.783327,-1.576462,-5.046411,1.780662,-1.739928,-5.076123,1.778475,-1.667450
36,0.100000,0.001236,-0.001815,-0.074096,-0.997249,-5.054985,1.780706,-1.660981,-0.586103,-0.777173,-0.142738,0.179195,1.002121,0.262274,-2.871313,1.011951,0.242653,-2.646905,1.004431,0.258588,-2.821233,0.989473,0.286119,-3.145101,-5.040696,1.783094,-1.576635,-5.046401,1.780702,-1.739967,-5.076105,1.778230,-1.667483
37,0.102778,0.001706,-0.001878,-0.029059,-0.999575,-5.054939,1.781439,-1.661043,-0.523882,-0.820131,-0.134863,0.186397,1.002173,0.262354,-2.871381,1.011966,0.242667,-2.646861,1.004514,0.259324,-2.821486,0.989466,0.286095,-3.145094,-5.040754,1.783362,-1.576422,-5.046425,1.779220,-1.739844,-5.076060,1.783214,-1.666926
38,0.105556,0.001812,-0.001704,-0.052539,-0.998616,-5.055058,1.780996,-1.661244,-0.522101,-0.821321,-0.134405,0.186485,1.002198,0.262472,-2.871453,1.011992,0.242721,-2.646907,1.004535,0.259400,-2.821496,0.989616,0.286117,-3.145599,-5.040748,1.783386,-1.576459,-5.046412,1.779130,-1.739849,-5.076034,1.783062,-1.667006
39,0.108333,0.000083,-0.001537,-0.056226,-0.998417,-5.055081,1.780736,-1.661076,-0.483185,-0.844723,-0.129354,0.190378,1.002189,0.262471,-2.871405,1.012015,0.242738,-2.646927,1.004526,0.258882,-2.821352,0.989462,0.285759,-3.145868,-5.041133,1.783135,-1.576514,-5.046420,1.779187,-1.739813,-5.075902,1.779440,-1.666924
40,0.111111,0.000996,-0.002054,-0.070126,-0.997536,-5.054982,1.780653,-1.661109,-0.546734,-0.805247,-0.137403,0.183794,1.002201,0.262513,-2.871464,1.012011,0.242727,-2.646929,1.004562,0.259380,-2.821480,0.989471,0.285812,-3.145817,-5.040777,1.783295,-1.576483,-5.046406,1.779192,-1.739850,-5.076103,1.778370,-1.667472
41,0.113889,-0.000333,-0.002321,-0.066007,-0.997816,-5.054944,1.780562,-1.661064,-0.525703,-0.818781,-0.135396,0.186822,1.002200,0.262347,-2.871187,1.012112,0.242468,-2.647074,1.004575,0.258904,-2.821366,0.989479,0.286115,-3.145107,-5.040760,1.783227,-1.576429,-5.046432,1.780720,-1.739941,-5.076134,1.778494,-1.667475
42,0.116667,0.000519,-0.001773,-0.048547,-0.998819,-5.055037,1.780880,-1.661194,-0.541083,-0.808964,-0.136936,0.184539,1.002206,0.262389,-2.871376,1.012058,0.242725,-2.646905,1.004519,0.258907,-2.821363,0.989575,0.286093,-3.145575,-5.040773,1.783280,-1.576468,-5.046433,1.779161,-1.739874,-5.075863,1.779491,-1.666978
43,0.119444,0.000539,-0.002541,-0.088976,-0.996030,-5.054864,1.780333,-1.661007,-0.489114,-0.841290,-0.130176,0.189876,1.002179,0.262446,-2.871389,1.012057,0.242693,-2.646888,1.004451,0.259251,-2.821450,0.989447,0.285785,-3.145832,-5.040771,1.783417,-1.576455,-5.046398,1.779188,-1.739874,-5.076133,1.778423,-1.667481
44,0.122222,0.000384,-0.002504,-0.089209,-0.996010,-5.054860,1.780328,-1.660976,0.511592,0.827811,0.133207,-0.187774,1.002221,0.262430,-2.871383,1.012107,0.242788,-2.646910,1.004482,0.258664,-2.821237,0.989473,0.285869,-3.145818,-5.040751,1.783288,-1.576482,-5.046419,1.779232,-1.739823,-5.076091,1.778430,-1.667465
45,0.125000,-0.000044,-0.002426,-0.066709,-0.997770,-5.054906,1.780552,-1.661042,0.424522,0.875472,0.121934,-0.196119,1.002437,0.262264,-2.871384,1.013573,0.241105,-2.647290,1.004519,0.258683,-2.821254,0.989464,0.285777,-3.145785,-5.040771,1.783283,-1.576453,-5.046407,1.779153,-1.739838,-5.076073,1.778437,-1.667482
46,0.127778,0.000264,-0.001899,-0.089490,-0.995986,-5.054929,1.780266,-1.661020,0.528460,0.817226,0.135177,-0.186006,1.002218,0.262376,-2.871468,1.012108,0.242702,-2.646887,1.004608,0.259380,-2.821488,0.989423,0.285843,-3.145847,-5.041138,1.783147,-1.576496,-5.046430,1.779236,-1.739866,-5.076086,1.778393,-1.667501
47,0.130556,0.000485,-0.002249,-0.048757,-0.998808,-5.054992,1.780888,-1.661200,0.409829,0.882269,0.120401,-0.197852,1.002491,0.261965,-2.871421,1.014590,0.240376,-2.647327,1.004662,0.259387,-2.821488,0.989450,0.285741,-3.145779,-5.040738,1.783264,-1.576488,-5.046416,1.779248,-1.739833,-5.075908,1.779496,-1.666903
48,0.133333,0.000835,-0.002123,-0.070000,-0.997544,-5.054986,1.780616,-1.661127,0.399013,0.887456,0.118635,-0.197828,1.002313,0.262151,-2.871447,1.012214,0.242492,-2.647073,1.004388,0.258544,-2.821146,0.989407,0.285789,-3.145849,-5.040723,1.783220,-1.576459,-5.046432,1.779190,-1.739876,-5.076096,1.778387,-1.667495
49,0.136111,0.000222,-0.001799,-0.050200,-0.998738,-5.055017,1.780872,-1.661183,0.475807,0.848905,0.128106,-0.191198,1.002346,0.262559,-2.871444,1.013032,0.245085,-2.646909,1.004631,0.259308,-2.821504,0.989470,0.286186,-3.145080,-5.040749,1.783299,-1.576491,-5.046411,1.779272,-1.739830,-5.075874,1.779446,-1.666931
50,0.138889,0.000222,-0.002388,-0.068741,-0.997632,-5.054902,1.780576,-1.660950,0.480440,0.846219,0.129114,-0.190840,1.002246,0.262334,-2.871425,1.012174,0.242712,-2.646928,1.004660,0.259327,-2.821498,0.989439,0.286210,-3.145085,-5.040683,1.783094,-1.576678,-5.045671,1.781511,-1.737213,-5.076120,1.778370,-1.667472
51,0.141667,0.000946,-0.001927,-0.068424,-0.997654,-5.055000,1.780655,-1.661119,0.453667,0.860780,0.125635,-0.193545,1.002407,0.262320,-2.871458,1.011990,0.242590,-2.646755,1.004733,0.259373,-2.821508,0.989443,0.285895,-3.145818,-5.040736,1.783287,-1.576463,-5.046399,1.779277,-1.739816,-5.076130,1.778449,-1.667485
52,0.144444,0.001536,-0.001867,-0.057713,-0.998330,-5.055055,1.780854,-1.661114,0.329481,0.915660,0.109281,-0.202650,1.002660,0.262079,-2.871324,1.014924,0.240662,-2.647250,1.004629,0.258412,-2.821270,0.989600,0.286207,-3.145536,-5.040769,1.783286,-1.576460,-5.046402,1.779101,-1.739839,-5.076108,1.778389,-1.667502
53,0.147222,0.000215,-0.001412,-0.054857,-0.998493,-5.055076,1.780696,-1.661096,0.293636,0.927842,0.104585,-0.204817,1.002806,0.261901,-2.871382,1.014593,0.241273,-2.646755,1.004703,0.258791,-2.821420,0.989465,0.285916,-3.145780,-5.041109,1.783085,-1.576550,-5.045582,1.781598,-1.737146,-5.076119,1.778467,-1.667493
54,0.150000,0.000416,-0.001687,-0.069588,-0.997574,-5.055002,1.780622,-1.660919,0.349018,0.908608,0.111068,-0.200702,1.002500,0.262428,-2.871351,1.012387,0.243050,-2.646116,1.004640,0.258619,-2.821203,0.989499,0.285810,-3.145772,-5.040730,1.783035,-1.576629,-5.046436,1.779224,-1.739873,-5.076141,1.778383,-1.667465
55,0.152778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.155556,0.002482,-0.002302,-0.065082,-0.997874,-5.055006,1.780454,-1.661320,0.230990,0.945847,0.095637,-0.207052,1.002732,0.261986,-2.871329,1.014610,0.241249,-2.646753,1.004792,0.259060,-2.821342,0.989460,0.286256,-3.145058,-5.040731,1.783278,-1.576501,-5.046407,1.779214,-1.739836,-5.076084,1.778415,-1.667467
57,0.158333,0.001705,-0.001705,-0.052242,-0.998632,-5.055066,1.781007,-1.661231,0.233702,0.945333,0.095342,-0.206493,1.002802,0.262010,-2.871457,1.014579,0.241375,-2.646829,1.004828,0.258887,-2.821448,0.989498,0.285934,-3.145726,-5.040756,1.783362,-1.576449,-5.046401,1.779191,-1.739877,-5.075884,1.779425,-1.666971
58,0.161111,-0.000320,-0.001614,-0.065354,-0.997861,-5.055027,1.780499,-1.661097,0.375802,0.897573,0.115271,-0.199619,1.002566,0.262135,-2.871356,1.012218,0.242264,-2.646897,1.004757,0.259209,-2.821545,0.989471,0.285934,-3.145741,-5.041102,1.783084,-1.576521,-5.046424,1.779194,-1.739838,-5.076122,1.778452,-1.667494
59,0.163889,0.001254,-0.001936,-0.019904,-0.999799,-5.054832,1.781608,-1.660977,0.349652,0.907960,0.112348,-0.201815,1.002622,0.261963,-2.871425,1.014828,0.240366,-2.647293,1.004790,0.259378,-2.821501,0.989433,0.286011,-3.145821,-5.040711,1.783285,-1.576500,-5.045602,1.781706,-1.737143,-5.076106,1.783253,-1.666959
60,0.166667,0.001050,-0.002125,-0.069028,-0.997612,-5.054996,1.780638,-1.661146,0.303906,0.924551,0.105685,-0.204148,1.002699,0.262174,-2.871299,1.014534,0.241186,-2.646762,1.004757,0.258949,-2.821323,0.989427,0.286002,-3.145762,-5.040721,1.783354,-1.576482,-5.046432,1.779166,-1.739880,-5.076126,1.778436,-1.667484
61,0.169444,0.001266,-0.002513,-0.082278,-0.996605,-5.054863,1.780059,-1.660999,0.285503,0.930416,0.103340,-0.205267,1.002832,0.261924,-2.871357,1.014669,0.241355,-2.646728,1.004748,0.258466,-2.821270,0.989592,0.286443,-3.145684,-5.040715,1.783067,-1.576657,-5.046431,1.779191,-1.739849,-5.076091,1.778464,-1.667475
62,0.172222,-0.000818,-0.003328,-0.098837,-0.995098,-5.054928,1.779847,-1.660838,0.299066,0.926048,0.105333,-0.204694,1.002864,0.261691,-2.871384,1.014657,0.241200,-2.646784,1.004800,0.259266,-2.821545,0.989409,0.286253,-3.144985,-5.040777,1.783256,-1.576483,-5.046411,1.779183,-1.739848,-5.076005,1.777193,-1.667299
63,0.175000,0.000462,-0.002208,-0.048477,-0.998822,-5.054965,1.780847,-1.661205,0.240404,0.943402,0.097023,-0.206846,1.002767,0.261809,-2.871319,1.014659,0.241238,-2.646769,1.004773,0.259352,-2.821479,0.989703,0.284730,-3.144833,-5.040783,1.783260,-1.576407,-5.046394,1.779264,-1.739859,-5.075900,1.779480,-1.666948
