Format Version,1.23,Take Name,Radar_3,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-07-23 04.25.32.538 PM,Total Frames in Take,9628,Total Exported Frames,9628,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3,Unlabeled 1140,Unlabeled 1140,Unlabeled 1140,Unlabeled 1141,Unlabeled 1141,Unlabeled 1141
,ID,"8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","CF3B0","CF3B0","CF3B0","CF390","CF390","CF390","CF3D0","CF3D0","CF3D0","CF410","CF410","CF410","CF450","CF450","CF450"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1693,4.702778,-0.001565,-0.001917,-0.084581,-0.996414,-4.997463,1.782152,-0.036167,-4.983981,1.782424,0.048033,-4.988398,1.783623,-0.113665,-5.019550,1.779882,-0.042358,,,,,,
1694,4.705556,-0.000250,-0.002084,-0.075570,-0.997138,-4.997389,1.782207,-0.036278,-4.983979,1.782421,0.048036,-4.988941,1.781512,-0.115793,-5.018839,1.780336,-0.042364,,,,,,
1695,4.708333,-0.000623,-0.002404,-0.081787,-0.996647,-4.997416,1.782000,-0.036186,-4.983425,1.781363,0.048385,-4.988964,1.781490,-0.115806,-5.019224,1.780028,-0.042333,,,,,,
1696,4.711111,-0.000626,-0.002279,-0.081139,-0.996700,-4.997390,1.781965,-0.036272,-4.983413,1.781390,0.048349,-4.988944,1.781555,-0.115798,-5.019241,1.779989,-0.042280,,,,,,
1697,4.713889,-0.001034,-0.002356,-0.082009,-0.996628,-4.997401,1.782051,-0.036205,-4.983417,1.781350,0.048354,-4.988931,1.781590,-0.115789,-5.019228,1.780051,-0.042319,,,,,,
1698,4.716667,-0.000446,-0.002198,-0.079921,-0.996799,-4.997392,1.781983,-0.036271,-4.983420,1.781395,0.048359,-4.988911,1.781493,-0.115752,-5.019538,1.779890,-0.042349,,,,,,
1699,4.719444,-0.000108,-0.003502,-0.083289,-0.996519,-4.997291,1.782168,-0.036235,-4.982994,1.782837,0.047850,-4.988924,1.781532,-0.115757,-5.019223,1.780047,-0.042286,,,,,,
1700,4.722222,-0.000331,-0.002189,-0.080900,-0.996720,-4.997378,1.782001,-0.036276,-4.983699,1.781510,0.048365,-4.988906,1.781490,-0.115769,-5.019147,1.780220,-0.042403,,,,,,
1701,4.725000,-0.000971,-0.002369,-0.082865,-0.996557,-4.997399,1.782026,-0.036169,-4.983424,1.781418,0.048389,-4.988931,1.781514,-0.115744,-5.019475,1.779928,-0.042442,,,,,,
1702,4.727778,-0.000368,-0.002240,-0.080973,-0.996714,-4.997403,1.781989,-0.036268,-4.983446,1.781471,0.048758,-4.988802,1.781503,-0.115604,-5.019529,1.779855,-0.042351,,,,,,
1703,4.730556,-0.000986,-0.002404,-0.082003,-0.996629,-4.997408,1.782038,-0.036194,-4.983419,1.781369,0.048383,-4.988941,1.781554,-0.115805,-5.019507,1.779871,-0.042388,,,,,,
1704,4.733333,-0.000465,-0.002233,-0.082650,-0.996576,-4.997426,1.782080,-0.036207,-4.983986,1.782441,0.048034,-4.988919,1.781475,-0.115759,-5.019512,1.779894,-0.042397,,,,,,
1705,4.736111,-0.000167,-0.001477,-0.076430,-0.997074,-4.997524,1.782124,-0.036306,-4.984129,1.783031,0.047503,-4.988823,1.781487,-0.115609,-5.019495,1.779827,-0.042386,,,,,,
1706,4.738889,0.000294,-0.001878,-0.082576,-0.996583,-4.997453,1.782115,-0.036315,-4.984260,1.782838,0.047678,-4.988937,1.781481,-0.115764,-5.019518,1.779955,-0.042379,,,,,,
1707,4.741667,-0.000567,-0.002379,-0.080599,-0.996744,-4.997435,1.781963,-0.036262,-4.983849,1.781268,0.048746,-4.988860,1.781506,-0.115578,-5.019523,1.779852,-0.042377,,,,,,
1708,4.744444,-0.000614,-0.002447,-0.080748,-0.996731,-4.997415,1.781987,-0.036295,-4.983428,1.781354,0.048374,-4.988852,1.781546,-0.115604,-5.019509,1.779880,-0.042407,,,,,,
1709,4.747222,-0.000864,-0.002333,-0.081309,-0.996686,-4.997421,1.782040,-0.036191,-4.983425,1.781363,0.048372,-4.988956,1.781517,-0.115784,-5.019503,1.779906,-0.042403,,,,,,
1710,4.750000,0.000248,-0.001839,-0.076995,-0.997030,-4.997515,1.782187,-0.036365,-4.984285,1.782823,0.047683,-4.988837,1.781516,-0.115576,-5.019513,1.779846,-0.042365,,,,,,
1711,4.752778,-0.000195,-0.002045,-0.082021,-0.996629,-4.997447,1.782019,-0.036309,-4.983975,1.782456,0.048055,-4.988827,1.781449,-0.115596,-5.019519,1.779855,-0.042387,,,,,,
1712,4.755556,-0.000531,-0.002389,-0.081819,-0.996644,-4.997419,1.781994,-0.036274,-4.983820,1.781325,0.048726,-4.988845,1.781525,-0.115580,-5.019508,1.779956,-0.042450,,,,,,
1713,4.758333,-0.000449,-0.002167,-0.080586,-0.996745,-4.997384,1.781970,-0.036250,-4.983403,1.781339,0.048356,-4.988909,1.781485,-0.115744,-5.019519,1.779865,-0.042336,,,,,,
1714,4.761111,-0.002633,-0.002199,-0.075352,-0.997151,-4.997380,1.781738,-0.036349,-4.983406,1.781387,0.048355,-4.988928,1.781487,-0.115767,-5.019234,1.780075,-0.042326,,,,,,
1715,4.763889,-0.001039,-0.003817,-0.081123,-0.996696,-4.997170,1.782104,-0.036195,-4.983810,1.781323,0.048723,-4.988943,1.781537,-0.115761,-5.018819,1.780351,-0.042388,,,,,,
1716,4.766667,0.000244,-0.001687,-0.077715,-0.996974,-4.997494,1.782231,-0.036338,-4.984273,1.782872,0.047687,-4.988914,1.781517,-0.115775,-5.019254,1.780055,-0.042318,,,,,,
1717,4.769444,0.000889,-0.001230,-0.078997,-0.996874,-4.997571,1.782305,-0.036305,-4.984163,1.783076,0.047505,-4.988961,1.781521,-0.115785,-5.019520,1.779868,-0.042405,,,,,,
1718,4.772222,-0.001754,-0.002337,-0.083715,-0.996486,-4.997411,1.782130,-0.036148,-4.983819,1.781322,0.048725,-4.988478,1.783581,-0.113684,-5.019506,1.779908,-0.042451,,,,,,
1719,4.775000,0.000935,-0.001199,-0.076684,-0.997054,-4.997497,1.782322,-0.036343,-4.984159,1.782927,0.047539,-4.988955,1.781548,-0.115783,-5.018991,1.780161,-0.042315,,,,,,
1720,4.777778,-0.000484,-0.002426,-0.081119,-0.996701,-4.997407,1.782012,-0.036303,-4.983424,1.781400,0.048363,-4.988848,1.781476,-0.115618,-5.019204,1.780053,-0.042326,,,,,,
1721,4.780556,-0.000730,-0.002353,-0.081521,-0.996669,-4.997405,1.781977,-0.036267,-4.983412,1.781333,0.048370,-4.988823,1.781517,-0.115599,-5.019526,1.779808,-0.042372,,,,,,
1722,4.783333,-0.000593,-0.002339,-0.081843,-0.996642,-4.997328,1.782064,-0.036282,-4.983430,1.781408,0.048367,-4.988839,1.781531,-0.115588,-5.018791,1.780327,-0.042433,,,,,,
1723,4.786111,-0.001679,-0.002379,-0.084108,-0.996452,-4.997417,1.782132,-0.036158,-4.983422,1.781417,0.048356,-4.988506,1.783524,-0.113775,-5.019523,1.779859,-0.042422,,,,,,
1724,4.788889,-0.000344,-0.002250,-0.082176,-0.996615,-4.997413,1.782015,-0.036312,-4.983759,1.782004,0.048148,-4.988823,1.781534,-0.115605,-5.019502,1.779837,-0.042426,,,,,,
1725,4.791667,-0.001029,-0.002405,-0.081896,-0.996638,-4.997339,1.782074,-0.036195,-4.983829,1.781265,0.048716,-4.988943,1.781502,-0.115787,-5.019065,1.780194,-0.041743,,,,,,
1726,4.794444,-0.000880,-0.002025,-0.083164,-0.996534,-4.997448,1.782077,-0.036232,-4.983956,1.782436,0.048048,-4.988927,1.781523,-0.115775,-5.019512,1.779860,-0.042431,,,,,,
1727,4.797222,0.000979,-0.001315,-0.079409,-0.996841,-4.997545,1.782301,-0.036291,-4.984132,1.783038,0.047502,-4.988935,1.781550,-0.115769,-5.019498,1.779871,-0.042383,,,,,,
1728,4.800000,-0.000746,-0.002256,-0.082580,-0.996582,-4.997444,1.782069,-0.036206,-4.983979,1.782438,0.048037,-4.988946,1.781533,-0.115770,-5.019540,1.779886,-0.042371,,,,,,
1729,4.802778,-0.000513,-0.002499,-0.081782,-0.996647,-4.997419,1.782019,-0.036296,-4.983427,1.781454,0.048363,-4.988855,1.781540,-0.115603,-5.019266,1.780007,-0.042349,,,,,,
1730,4.805556,-0.000375,-0.002390,-0.081895,-0.996638,-4.997420,1.781986,-0.036283,-4.983445,1.781355,0.048379,-4.988843,1.781482,-0.115607,-5.019523,1.779815,-0.042391,,,,,,
1731,4.808333,-0.000261,-0.001490,-0.076294,-0.997084,-4.997509,1.782127,-0.036319,-4.984134,1.783020,0.047532,-4.988957,1.781504,-0.115785,-5.019212,1.780001,-0.042352,,,,,,
1732,4.811111,-0.002670,-0.002224,-0.075829,-0.997115,-4.997387,1.781726,-0.036353,-4.983421,1.781332,0.048352,-4.988949,1.781512,-0.115785,-5.019239,1.780052,-0.042331,,,,,,
1733,4.813889,-0.000692,-0.002258,-0.080907,-0.996719,-4.997386,1.781987,-0.036288,-4.983793,1.781255,0.048736,-4.988941,1.781524,-0.115772,-5.019235,1.780026,-0.042338,,,,,,
1734,4.816667,-0.002672,-0.002177,-0.076218,-0.997085,-4.997388,1.781753,-0.036347,-4.983392,1.781338,0.048354,-4.988930,1.781517,-0.115780,-5.019227,1.780032,-0.042317,,,,,,
1735,4.819444,-0.000350,-0.002436,-0.081090,-0.996704,-4.997400,1.782024,-0.036286,-4.983829,1.781269,0.048733,-4.988835,1.781525,-0.115579,-5.019494,1.779901,-0.042393,,,,,,
1736,4.822222,-0.000449,-0.002242,-0.081702,-0.996654,-4.997394,1.782042,-0.036301,-4.983762,1.781955,0.048191,-4.988945,1.781560,-0.115795,-5.019474,1.779891,-0.042379,,,,,,
1737,4.825000,-0.000933,-0.002291,-0.081743,-0.996650,-4.997400,1.782046,-0.036174,-4.983412,1.781374,0.048386,-4.988920,1.781538,-0.115756,-5.019497,1.779905,-0.042381,,,,,,
1738,4.827778,-0.000500,-0.001457,-0.076589,-0.997062,-4.997522,1.782152,-0.036234,-4.984128,1.783027,0.047550,-4.988950,1.781525,-0.115760,-5.019520,1.779983,-0.042419,,,,,,
1739,4.830556,-0.000494,-0.002477,-0.082258,-0.996608,-4.997409,1.781973,-0.036276,-4.983426,1.781412,0.048363,-4.988852,1.781517,-0.115611,-5.019515,1.779940,-0.042434,,,,,,
1740,4.833333,-0.000430,-0.001602,-0.082773,-0.996567,-4.997496,1.782023,-0.036288,-4.984124,1.782961,0.047542,-4.988834,1.781514,-0.115619,-5.019507,1.779832,-0.042384,,,,,,
1741,4.836111,-0.002964,-0.002023,-0.076351,-0.997075,-4.997327,1.781767,-0.036288,-4.983426,1.781359,0.048347,-4.988945,1.781556,-0.115781,-5.018986,1.780117,-0.042295,,,,,,
1742,4.838889,-0.000578,-0.001503,-0.076004,-0.997106,-4.997542,1.782165,-0.036229,-4.984138,1.783004,0.047495,-4.988941,1.781525,-0.115761,-5.019155,1.780257,-0.042434,,,,,,
1743,4.841667,-0.000684,-0.001483,-0.075913,-0.997113,-4.997555,1.782176,-0.036251,-4.984152,1.782982,0.047536,-4.988940,1.781548,-0.115790,-5.019550,1.779882,-0.042420,,,,,,
1744,4.844444,-0.000558,-0.002018,-0.076574,-0.997062,-4.997510,1.782197,-0.036251,-4.983973,1.782449,0.048037,-4.988951,1.781523,-0.115799,-5.019528,1.779850,-0.042370,,,,,,
1745,4.847222,-0.000476,-0.002337,-0.079741,-0.996813,-4.997431,1.781986,-0.036270,-4.983850,1.781294,0.048705,-4.988858,1.781494,-0.115588,-5.019535,1.779911,-0.042411,,,,,,
1746,4.850000,-0.000541,-0.002436,-0.080279,-0.996769,-4.997409,1.782012,-0.036289,-4.983815,1.781320,0.048729,-4.988833,1.781474,-0.115597,-5.019255,1.780072,-0.042313,,,,,,
1747,4.852778,-0.000395,-0.001379,-0.075395,-0.997153,-4.997464,1.782164,-0.036318,-4.984117,1.782910,0.047541,-4.988817,1.781532,-0.115605,-5.018836,1.780318,-0.042451,,,,,,
1748,4.855556,-0.002680,-0.002141,-0.077305,-0.997002,-4.997308,1.781790,-0.036275,-4.983423,1.781355,0.048362,-4.988928,1.781500,-0.115762,-5.018817,1.780316,-0.042397,,,,,,
1749,4.858333,-0.000665,-0.002335,-0.080515,-0.996750,-4.997415,1.781991,-0.036284,-4.983432,1.781340,0.048359,-4.988834,1.781531,-0.115597,-5.019509,1.779998,-0.042442,,,,,,
1750,4.861111,-0.000408,-0.002411,-0.081600,-0.996662,-4.997392,1.781999,-0.036285,-4.983427,1.781337,0.048356,-4.988832,1.781492,-0.115599,-5.019200,1.780020,-0.042308,,,,,,
1751,4.863889,-0.000397,-0.002224,-0.080613,-0.996743,-4.997393,1.782012,-0.036236,-4.983417,1.781425,0.048354,-4.988932,1.781463,-0.115776,-5.019230,1.780072,-0.042298,,,,,,
1752,4.866667,-0.000290,-0.002463,-0.081274,-0.996689,-4.997407,1.782021,-0.036293,-4.983416,1.781324,0.048376,-4.988840,1.781471,-0.115586,-5.019501,1.779858,-0.042408,,,,,,
1753,4.869444,-0.000463,-0.002430,-0.081293,-0.996687,-4.997401,1.782002,-0.036285,-4.983822,1.781244,0.048730,-4.988835,1.781478,-0.115595,-5.019485,1.779862,-0.042371,,,,,,
1754,4.872222,-0.000605,-0.002246,-0.080107,-0.996784,-4.997408,1.782007,-0.036286,-4.983431,1.781346,0.048362,-4.988949,1.781541,-0.115787,-5.019531,1.779902,-0.042378,,,,,,
1755,4.875000,0.000978,-0.001389,-0.077934,-0.996957,-4.997560,1.782234,-0.036325,-4.984153,1.782940,0.047534,-4.988970,1.781457,-0.115783,-5.019257,1.780063,-0.042301,,,,,,
1756,4.877778,0.000926,-0.001335,-0.078742,-0.996894,-4.997562,1.782267,-0.036331,-4.984154,1.782984,0.047505,-4.988959,1.781507,-0.115795,-5.019522,1.779880,-0.042364,,,,,,
1757,4.880556,-0.000562,-0.002373,-0.081257,-0.996690,-4.997398,1.781966,-0.036301,-4.983821,1.781283,0.048700,-4.988825,1.781513,-0.115608,-5.019495,1.779833,-0.042407,,,,,,
1758,4.883333,-0.000431,-0.001381,-0.076316,-0.997083,-4.997525,1.782102,-0.036263,-4.984150,1.782971,0.047534,-4.988951,1.781491,-0.115776,-5.019235,1.780042,-0.042304,,,,,,
1759,4.886111,-0.000572,-0.002308,-0.080772,-0.996730,-4.997386,1.782012,-0.036269,-4.983387,1.781398,0.048371,-4.988920,1.781566,-0.115779,-5.019539,1.779851,-0.042364,,,,,,
1760,4.888889,-0.000695,-0.002387,-0.080766,-0.996730,-4.997399,1.781994,-0.036300,-4.983396,1.781389,0.048343,-4.988828,1.781517,-0.115618,-5.019507,1.779870,-0.042410,,,,,,
1761,4.891667,-0.000428,-0.002213,-0.080798,-0.996728,-4.997374,1.782025,-0.036299,-4.983431,1.781371,0.048352,-4.988921,1.781523,-0.115784,-5.019478,1.779917,-0.042416,,,,,,
1762,4.894444,-0.000008,-0.002255,-0.082398,-0.996597,-4.997393,1.782030,-0.036291,-4.983750,1.782040,0.048156,-4.988807,1.781488,-0.115610,-5.019087,1.780187,-0.042370,,,,,,
1763,4.897222,-0.000728,-0.002435,-0.081723,-0.996652,-4.997391,1.782047,-0.036179,-4.983418,1.781381,0.048388,-4.988945,1.781503,-0.115773,-5.019466,1.779894,-0.042405,,,,,,
1764,4.900000,-0.002712,-0.002066,-0.075633,-0.997130,-4.997368,1.781752,-0.036354,-4.983401,1.781344,0.048355,-4.988897,1.781547,-0.115799,-5.019493,1.779882,-0.042402,,,,,,
1765,4.902778,-0.000235,-0.002125,-0.075158,-0.997169,-4.997455,1.782142,-0.036315,-4.983959,1.782416,0.048064,-4.988821,1.781534,-0.115613,-5.019228,1.780029,-0.042288,,,,,,
1766,4.905556,-0.002571,-0.002126,-0.074866,-0.997188,-4.997380,1.781779,-0.036366,-4.983417,1.781316,0.048369,-4.988909,1.781534,-0.115826,-5.019502,1.779926,-0.042406,,,,,,
1767,4.908333,-0.001157,-0.002287,-0.082428,-0.996594,-4.997414,1.782052,-0.036213,-4.983824,1.781308,0.048728,-4.988936,1.781545,-0.115803,-5.019499,1.779886,-0.042412,,,,,,
1768,4.911111,-0.000645,-0.002247,-0.079921,-0.996799,-4.997393,1.782020,-0.036297,-4.983814,1.781304,0.048745,-4.988949,1.781536,-0.115790,-5.019486,1.779951,-0.042445,,,,,,
1769,4.913889,-0.000551,-0.002319,-0.081031,-0.996709,-4.997413,1.781990,-0.036311,-4.983437,1.781397,0.048344,-4.988829,1.781535,-0.115630,-5.019532,1.779964,-0.042481,,,,,,
1770,4.916667,-0.000526,-0.002132,-0.075939,-0.997110,-4.997461,1.782200,-0.036254,-4.983958,1.782453,0.048035,-4.988927,1.781519,-0.115799,-5.019507,1.779912,-0.042418,,,,,,
1771,4.919444,-0.000434,-0.002364,-0.082521,-0.996586,-4.997342,1.782049,-0.036288,-4.983965,1.782447,0.048034,-4.988852,1.781514,-0.115598,-5.018916,1.780231,-0.041974,,,,,,
1772,4.922222,-0.000371,-0.002150,-0.082457,-0.996592,-4.997429,1.782056,-0.036256,-4.984000,1.782445,0.048049,-4.988937,1.781537,-0.115780,-5.019533,1.779838,-0.042371,,,,,,
1773,4.925000,-0.000867,-0.002451,-0.081341,-0.996683,-4.997411,1.782058,-0.036194,-4.983438,1.781440,0.048346,-4.988955,1.781562,-0.115794,-5.019486,1.779940,-0.042355,,,,,,
1774,4.927778,-0.000353,-0.002284,-0.080044,-0.996789,-4.997390,1.782001,-0.036267,-4.983417,1.781376,0.048377,-4.988956,1.781485,-0.115761,-5.019488,1.779920,-0.042406,,,,,,
1775,4.930556,-0.001650,-0.002219,-0.085762,-0.996312,-4.997345,1.782181,-0.036103,-4.983971,1.782393,0.048041,-4.988450,1.783576,-0.113665,-5.018969,1.780125,-0.042301,,,,,,
1776,4.933333,-0.000563,-0.002265,-0.081039,-0.996708,-4.997381,1.781994,-0.036262,-4.983407,1.781390,0.048351,-4.988930,1.781525,-0.115753,-5.019213,1.780026,-0.042278,,,,,,
1777,4.936111,-0.000482,-0.002417,-0.081353,-0.996682,-4.997416,1.781968,-0.036275,-4.983820,1.781279,0.048728,-4.988839,1.781455,-0.115576,-5.019254,1.780005,-0.042305,,,,,,
1778,4.938889,-0.000314,-0.001330,-0.075768,-0.997125,-4.997448,1.782193,-0.036265,-4.984135,1.783024,0.047490,-4.988926,1.781502,-0.115788,-5.018917,1.780296,-0.041945,,,,,,
1779,4.941667,-0.000259,-0.002096,-0.081237,-0.996693,-4.997359,1.782058,-0.036338,-4.983966,1.782430,0.048045,-4.988924,1.781543,-0.115787,-5.019044,1.780234,-0.041763,,,,,,
1780,4.944444,-0.001873,-0.001999,-0.085991,-0.996292,-4.997439,1.782148,-0.036186,-4.983969,1.782414,0.048029,-4.988450,1.783646,-0.113715,-5.019479,1.779845,-0.042432,,,,,,
1781,4.947222,-0.000593,-0.002234,-0.083127,-0.996536,-4.997417,1.782062,-0.036214,-4.983971,1.782391,0.048037,-4.988913,1.781505,-0.115793,-5.019146,1.780150,-0.042396,,,,,,
1782,4.950000,0.000032,-0.001846,-0.075545,-0.997141,-4.997470,1.782172,-0.036358,-4.983968,1.782441,0.048003,-4.988922,1.781521,-0.115769,-5.019535,1.779833,-0.042418,,,,,,
1783,4.952778,-0.000179,-0.002196,-0.082732,-0.996569,-4.997418,1.782034,-0.036310,-4.983989,1.782437,0.048044,-4.988949,1.781497,-0.115786,-5.019501,1.779820,-0.042395,,,,,,
1784,4.955556,-0.000262,-0.002086,-0.083512,-0.996505,-4.997400,1.782029,-0.036248,-4.983784,1.782031,0.048169,-4.988915,1.781519,-0.115780,-5.019228,1.779976,-0.042314,,,,,,
1785,4.958333,0.000771,-0.001300,-0.077088,-0.997023,-4.997476,1.782320,-0.036332,-4.984114,1.782905,0.047551,-4.988935,1.781564,-0.115798,-5.018945,1.780298,-0.041996,,,,,,
1786,4.961111,-0.000571,-0.002159,-0.075879,-0.997115,-4.997384,1.782283,-0.036239,-4.983977,1.782421,0.048063,-4.988939,1.781521,-0.115742,-5.018806,1.780375,-0.042384,,,,,,
1787,4.963889,0.000410,-0.001346,-0.079670,-0.996820,-4.997469,1.782352,-0.036237,-4.984126,1.782958,0.047537,-4.988906,1.781518,-0.115769,-5.018946,1.780157,-0.042272,,,,,,
1788,4.966667,-0.000359,-0.002431,-0.082068,-0.996624,-4.997397,1.782007,-0.036269,-4.983452,1.781463,0.048751,-4.988838,1.781500,-0.115589,-5.019237,1.780020,-0.042312,,,,,,
1789,4.969444,0.000001,-0.002082,-0.074315,-0.997233,-4.997422,1.782143,-0.036320,-4.983945,1.782440,0.048066,-4.988925,1.781500,-0.115761,-5.019195,1.780100,-0.042314,,,,,,
1790,4.972222,-0.000157,-0.002258,-0.081246,-0.996692,-4.997346,1.782077,-0.036281,-4.983773,1.782039,0.048157,-4.988828,1.781517,-0.115584,-5.018837,1.780303,-0.042381,,,,,,
1791,4.975000,-0.000767,-0.002405,-0.081413,-0.996677,-4.997397,1.781992,-0.036302,-4.983413,1.781386,0.048330,-4.988829,1.781544,-0.115621,-5.019242,1.780015,-0.042315,,,,,,
1792,4.977778,-0.000302,-0.002202,-0.080019,-0.996791,-4.997387,1.782005,-0.036299,-4.983445,1.781386,0.048355,-4.988933,1.781497,-0.115765,-5.019214,1.780068,-0.042346,,,,,,
1793,4.980556,0.000566,-0.001578,-0.076206,-0.997091,-4.997438,1.782264,-0.036388,-4.984293,1.782803,0.047656,-4.988935,1.781530,-0.115769,-5.018970,1.780175,-0.042319,,,,,,
1794,4.983333,0.000890,-0.001434,-0.077236,-0.997011,-4.997560,1.782275,-0.036353,-4.984147,1.782991,0.047500,-4.988834,1.781526,-0.115616,-5.019520,1.779884,-0.042404,,,,,,
1795,4.986111,0.000123,-0.001971,-0.083711,-0.996488,-4.997457,1.782081,-0.036315,-4.984257,1.782874,0.047674,-4.988955,1.781514,-0.115773,-5.019502,1.779833,-0.042404,,,,,,
1796,4.988889,-0.000296,-0.001407,-0.075984,-0.997108,-4.997453,1.782153,-0.036300,-4.984118,1.782902,0.047549,-4.988951,1.781537,-0.115789,-5.018977,1.780117,-0.042286,,,,,,
1797,4.991667,-0.000935,-0.002467,-0.081534,-0.996667,-4.997343,1.782087,-0.036181,-4.983819,1.781335,0.048729,-4.988976,1.781525,-0.115767,-5.018819,1.780311,-0.042363,,,,,,
1798,4.994444,-0.000101,-0.002113,-0.081922,-0.996637,-4.997451,1.782005,-0.036309,-4.983964,1.782428,0.048058,-4.988844,1.781474,-0.115596,-5.019500,1.779835,-0.042398,,,,,,
1799,4.997222,-0.000395,-0.002319,-0.080338,-0.996765,-4.997373,1.782007,-0.036288,-4.983407,1.781365,0.048379,-4.988917,1.781540,-0.115784,-5.019497,1.779880,-0.042368,,,,,,
1800,5.000000,-0.000447,-0.002255,-0.081010,-0.996711,-4.997370,1.782014,-0.036273,-4.983812,1.781265,0.048726,-4.988931,1.781564,-0.115750,-5.019463,1.779886,-0.042359,,,,,,
1801,5.002778,0.000412,-0.002028,-0.082463,-0.996592,-4.997465,1.782097,-0.036356,-4.984248,1.782891,0.047693,-4.988835,1.781466,-0.115596,-5.019495,1.779909,-0.042419,,,,,,
1802,5.005556,-0.000771,-0.002404,-0.081775,-0.996648,-4.997408,1.782030,-0.036196,-4.983812,1.781299,0.048718,-4.988939,1.781521,-0.115784,-5.019119,1.780217,-0.042384,,,,,,
1803,5.008333,-0.000222,-0.002200,-0.082707,-0.996571,-4.997414,1.782026,-0.036306,-4.983781,1.782037,0.048153,-4.988813,1.781466,-0.115592,-5.019226,1.779997,-0.042331,,,,,,
1804,5.011111,-0.000378,-0.001928,-0.076850,-0.997041,-4.997486,1.782246,-0.036258,-4.983980,1.782494,0.048058,-4.988940,1.781564,-0.115782,-5.019482,1.779893,-0.042383,,,,,,
1805,5.013889,0.000771,-0.001461,-0.079301,-0.996849,-4.997482,1.782287,-0.036341,-4.984133,1.782982,0.047516,-4.988829,1.781549,-0.115601,-5.018982,1.780097,-0.042292,,,,,,
1806,5.016667,-0.000673,-0.002110,-0.083578,-0.996499,-4.997456,1.782079,-0.036238,-4.983961,1.782428,0.048034,-4.988937,1.781530,-0.115798,-5.019521,1.779840,-0.042392,,,,,,
1807,5.019444,-0.000880,-0.002138,-0.080449,-0.996756,-4.997399,1.781988,-0.036298,-4.983841,1.781242,0.048723,-4.988934,1.781545,-0.115811,-5.019518,1.779871,-0.042437,,,,,,
1808,5.022222,0.000076,-0.002227,-0.082185,-0.996615,-4.997480,1.782025,-0.036319,-4.983975,1.782479,0.048007,-4.988879,1.781435,-0.115609,-5.019549,1.779839,-0.042395,,,,,,
1809,5.025000,-0.000785,-0.002266,-0.081583,-0.996664,-4.997399,1.781988,-0.036258,-4.983420,1.781416,0.048335,-4.988946,1.781483,-0.115822,-5.019527,1.779830,-0.042397,,,,,,
1810,5.027778,-0.000438,-0.002235,-0.081763,-0.996649,-4.997440,1.782016,-0.036293,-4.983779,1.781986,0.048161,-4.988841,1.781534,-0.115640,-5.019536,1.779829,-0.042385,,,,,,
1811,5.030556,-0.000774,-0.002384,-0.081657,-0.996657,-4.997400,1.781986,-0.036288,-4.983429,1.781341,0.048349,-4.988834,1.781547,-0.115600,-5.019500,1.779827,-0.042404,,,,,,
1812,5.033333,-0.000300,-0.002157,-0.075878,-0.997115,-4.997448,1.782208,-0.036245,-4.983963,1.782425,0.048051,-4.988925,1.781516,-0.115759,-5.019200,1.780081,-0.042331,,,,,,
1813,5.036111,-0.001000,-0.002335,-0.082110,-0.996620,-4.997405,1.782058,-0.036182,-4.983811,1.781300,0.048740,-4.988927,1.781570,-0.115748,-5.019520,1.779879,-0.042388,,,,,,
1814,5.038889,-0.000358,-0.002427,-0.073915,-0.997261,-4.997440,1.782140,-0.036316,-4.983781,1.781277,0.048756,-4.988842,1.781520,-0.115599,-5.019495,1.779907,-0.042314,,,,,,
1815,5.041667,-0.000453,-0.002152,-0.074336,-0.997231,-4.997418,1.782180,-0.036291,-4.983813,1.781268,0.048755,-4.988926,1.781542,-0.115770,-5.019206,1.780089,-0.042331,,,,,,
1816,5.044444,-0.000595,-0.002325,-0.080829,-0.996725,-4.997406,1.781992,-0.036288,-4.983477,1.781439,0.048730,-4.988827,1.781496,-0.115584,-5.019487,1.779867,-0.042391,,,,,,
1817,5.047222,-0.000341,-0.001438,-0.076678,-0.997055,-4.997458,1.782164,-0.036297,-4.984132,1.782957,0.047535,-4.988814,1.781532,-0.115596,-5.018976,1.780123,-0.042268,,,,,,
