,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Left Reflector,Left Reflector,Left Reflector,Left Reflector,Left Reflector,Left Reflector,Left Reflector,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3,Unlabeled 1124,Unlabeled 1124,Unlabeled 1124
,ID,"8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","CEEF0","CEEF0","CEEF0","CEF10","CEF10","CEF10","CEF40","CEF40","CEF40","CEF90","CEF90","CEF90"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
35,0.097222,-0.001498,0.000516,-0.071729,-0.997423,-4.997364,1.782951,-0.030663,,,,,,,,-4.984085,1.784011,0.052771,-4.988451,1.782852,-0.110686,-5.018899,1.780956,-0.036589,,,
36,0.100000,-0.001757,0.000156,-0.075465,-0.997147,-4.997370,1.782999,-0.030749,,,,,,,,-4.984090,1.783968,0.052772,-4.988481,1.782942,-0.110679,-5.018814,1.781000,-0.036461,,,
37,0.102778,-0.001550,0.000456,-0.077801,-0.996968,-4.997319,1.782824,-0.030572,,,,,,,,-4.984173,1.783949,0.052938,-4.988572,1.782827,-0.110481,-5.018753,1.780905,-0.036543,,,
38,0.105556,-0.002323,0.001123,-0.075670,-0.997130,-4.997406,1.783007,-0.030618,,,,,,,,-4.984344,1.784062,0.052675,-4.988441,1.782927,-0.110661,-5.018815,1.780991,-0.036456,,,
39,0.108333,-0.000912,-0.000082,-0.076354,-0.997080,-4.997332,1.782911,-0.030874,,,,,,,,-4.984080,1.783959,0.052776,-4.988458,1.782949,-0.110660,-5.018936,1.780923,-0.036582,,,
40,0.111111,-0.000926,-0.000160,-0.074385,-0.997229,-4.997310,1.783008,-0.030548,,,,,,,,-4.984078,1.784015,0.052746,-4.988568,1.782926,-0.110497,-5.018811,1.780977,-0.036462,,,
41,0.113889,-0.001656,0.000437,-0.077891,-0.996960,-4.997313,1.782884,-0.030609,,,,,,,,-4.984086,1.784037,0.052750,-4.988478,1.782974,-0.110674,-5.018822,1.780974,-0.036476,,,
42,0.116667,-0.001188,0.000193,-0.078466,-0.996916,-4.997254,1.782980,-0.030503,,,,,,,,-4.984056,1.783919,0.052873,-4.988464,1.782945,-0.110715,-5.018793,1.780998,-0.036502,,,
43,0.119444,-0.001102,0.000256,-0.076188,-0.997093,-4.997369,1.782881,-0.030714,,,,,,,,-4.984094,1.783990,0.052737,-4.988496,1.782903,-0.110693,-5.018932,1.780906,-0.036587,,,
44,0.122222,-0.002592,0.000537,-0.076811,-0.997042,-4.997337,1.782985,-0.030678,,,,,,,,-4.984120,1.783925,0.052755,-4.988499,1.782895,-0.110672,-5.018736,1.780900,-0.036582,,,
45,0.125000,-0.002277,0.000297,-0.074733,-0.997201,-4.997360,1.783049,-0.030630,,,,,,,,-4.984100,1.784016,0.052751,-4.988546,1.782862,-0.110519,-5.018794,1.781037,-0.036489,,,
46,0.127778,-0.000797,0.000037,-0.078649,-0.996902,-4.997223,1.782944,-0.030905,,,,,,,,-4.984087,1.783992,0.052766,-4.988438,1.782914,-0.110664,-5.018645,1.780926,-0.036711,,,
47,0.130556,-0.001815,0.000060,-0.079281,-0.996851,-4.997189,1.783076,-0.030721,,,,,,,,-4.984097,1.784008,0.052780,-4.988452,1.782923,-0.110676,-5.018570,1.781089,-0.036454,,,
48,0.133333,-0.001463,0.000237,-0.073711,-0.997279,-4.997351,1.782923,-0.030585,,,,,,,,-4.984069,1.783962,0.052791,-4.988569,1.782869,-0.110501,-5.018787,1.780979,-0.036447,,,
49,0.136111,-0.001193,-0.000031,-0.078757,-0.996893,-4.997285,1.782937,-0.030696,,,,,,,,-4.984109,1.784009,0.052751,-4.988503,1.782985,-0.110685,-5.018816,1.780976,-0.036435,,,
50,0.138889,-0.002550,0.000536,-0.079275,-0.996849,-4.997306,1.782933,-0.030613,,,,,,,,-4.984101,1.783933,0.052798,-4.988440,1.782946,-0.110658,-5.018800,1.780961,-0.036450,,,
51,0.141667,-0.002617,0.000454,-0.080687,-0.996736,-4.997293,1.782967,-0.030634,,,,,,,,-4.984075,1.784000,0.052783,-4.988473,1.782975,-0.110674,-5.018763,1.780925,-0.036559,,,
52,0.144444,-0.001747,0.000346,-0.076551,-0.997064,-4.997334,1.782820,-0.030585,,,,,,,,-4.984084,1.783880,0.052760,-4.988571,1.782879,-0.110485,-5.018813,1.780957,-0.036485,,,
53,0.147222,-0.001188,0.000282,-0.079497,-0.996834,-4.997281,1.782919,-0.030616,,,,,,,,-4.984112,1.784003,0.052738,-4.988462,1.782933,-0.110636,-5.018888,1.780786,-0.036682,,,
54,0.150000,0.001399,0.001002,-0.063614,-0.997973,-4.997334,1.782636,-0.030741,,,,,,,,-4.984200,1.783929,0.052931,-4.988393,1.780795,-0.109104,-5.018929,1.780933,-0.036579,,,
55,0.152778,-0.000859,-0.001355,-0.080840,-0.996726,-4.997214,1.783089,-0.030768,,,,,,,,-4.984063,1.784016,0.052751,-4.988576,1.782894,-0.110514,-5.018753,1.780971,-0.036588,,,
56,0.155556,-0.002407,0.000516,-0.079122,-0.996862,-4.997306,1.782939,-0.030682,,,,,,,,-4.984096,1.783950,0.052770,-4.988472,1.782924,-0.110694,-5.018769,1.780933,-0.036590,,,
57,0.158333,-0.000915,0.000495,-0.076893,-0.997039,-4.997338,1.782878,-0.030744,,,,,,,,-4.984088,1.783990,0.052736,-4.988457,1.782880,-0.110651,-5.018889,1.780857,-0.036722,,,
58,0.161111,-0.002398,0.000644,-0.080656,-0.996739,-4.997334,1.782934,-0.030649,,,,,,,,-4.984187,1.783998,0.052875,-4.988491,1.782908,-0.110682,-5.018763,1.780896,-0.036566,,,
59,0.163889,-0.001599,0.000471,-0.078819,-0.996888,-4.997305,1.782858,-0.030645,,,,,,,,-4.984096,1.783980,0.052772,-4.988493,1.782849,-0.110643,-5.018781,1.780871,-0.036561,,,
60,0.166667,-0.000753,0.000015,-0.072869,-0.997341,-4.997300,1.783068,-0.030565,,,,,,,,-4.984059,1.784000,0.052758,-4.988454,1.782873,-0.110656,-5.018797,1.781097,-0.036281,,,
61,0.169444,-0.001792,0.000528,-0.077923,-0.996958,-4.997277,1.782876,-0.030632,,,,,,,,-4.984095,1.784076,0.052736,-4.988472,1.782975,-0.110676,-5.018726,1.780978,-0.036579,,,
62,0.172222,-0.002287,0.000474,-0.080219,-0.996775,-4.997277,1.782995,-0.030646,,,,,,,,-4.984065,1.784063,0.052781,-4.988455,1.782969,-0.110640,-5.018736,1.780960,-0.036570,,,
63,0.175000,-0.001501,0.000319,-0.074348,-0.997231,-4.997359,1.782937,-0.030596,,,,,,,,-4.984114,1.784020,0.052745,-4.988539,1.782898,-0.110503,-5.018814,1.780971,-0.036449,,,
64,0.177778,-0.000190,-0.000959,-0.078400,-0.996921,-4.997181,1.783038,-0.030794,,,,,,,,-4.984090,1.783997,0.052763,-4.988498,1.782966,-0.110647,-5.018753,1.780982,-0.036554,,,
65,0.180556,-0.001917,0.000357,-0.076502,-0.997068,-4.997340,1.783085,-0.030737,,,,,,,,-4.984281,1.783478,0.053265,-4.988453,1.782911,-0.110624,-5.018838,1.780843,-0.036689,,,
66,0.183333,-0.001720,0.000333,-0.078792,-0.996890,-4.997311,1.782853,-0.030629,,,,,,,,-4.984085,1.784012,0.052745,-4.988597,1.782867,-0.110502,-5.018738,1.780907,-0.036585,,,
67,0.186111,-0.001732,0.000475,-0.078263,-0.996931,-4.997296,1.782870,-0.030640,,,,,,,,-4.984085,1.783968,0.052767,-4.988494,1.782927,-0.110666,-5.018752,1.780958,-0.036579,,,
68,0.188889,-0.001915,0.000414,-0.079251,-0.996853,-4.997311,1.782964,-0.030563,,,,,,,,-4.984093,1.783941,0.052746,-4.988497,1.782907,-0.110697,-5.018795,1.780967,-0.036457,,,
69,0.191667,-0.002583,0.000714,-0.070284,-0.997523,-4.997383,1.782808,-0.030504,,,,,,,,-4.984339,1.781534,0.054830,-4.988587,1.782847,-0.110515,-5.018816,1.781005,-0.036502,,,
70,0.194444,-0.000888,-0.000004,-0.080671,-0.996741,-4.997291,1.782925,-0.030640,,,,,,,,-4.984104,1.783955,0.052763,-4.988577,1.782841,-0.110521,-5.018765,1.780864,-0.036566,,,
71,0.197222,-0.002309,0.000257,-0.076119,-0.997096,-4.997345,1.783021,-0.030651,,,,,,,,-4.984064,1.784007,0.052749,-4.988500,1.782897,-0.110696,-5.018816,1.780984,-0.036487,,,
72,0.200000,-0.001367,0.000328,-0.074619,-0.997211,-4.997347,1.782953,-0.030602,,,,,,,,-4.984098,1.784037,0.052723,-4.988538,1.782905,-0.110522,-5.018813,1.780941,-0.036457,,,
73,0.202778,-0.001690,0.000370,-0.073845,-0.997268,-4.997331,1.782953,-0.030627,,,,,,,,-4.984063,1.784006,0.052764,-4.988496,1.782924,-0.110692,-5.018785,1.781006,-0.036473,,,
74,0.205556,-0.000927,-0.000601,-0.077874,-0.996963,-4.997228,1.782900,-0.030677,,,,,,,,-4.984057,1.783910,0.052772,-4.988478,1.782975,-0.110694,-5.018826,1.780934,-0.036444,,,
75,0.208333,-0.004838,-0.000150,-0.073230,-0.997303,-4.997248,1.782700,-0.030686,,,,,,,,-4.983479,1.781419,0.054783,-4.988462,1.782926,-0.110673,-5.018897,1.780915,-0.036612,,,
76,0.211111,-0.001549,0.000771,-0.071578,-0.997434,-4.997269,1.783100,-0.030634,,,,,,,,-4.984086,1.784000,0.052768,-4.988481,1.782934,-0.110657,-5.018739,1.780896,-0.036560,,,
77,0.213889,-0.001662,0.000562,-0.072884,-0.997339,-4.997423,1.782929,-0.030600,,,,,,,,-4.984196,1.783956,0.052935,-4.988565,1.782907,-0.110493,-5.018924,1.780908,-0.036595,,,
78,0.216667,-0.000816,-0.000007,-0.073575,-0.997289,-4.997289,1.782971,-0.030699,,,,,,,,-4.984159,1.783883,0.052949,-4.988474,1.782875,-0.110657,-5.018740,1.780971,-0.036585,,,
79,0.219444,-0.002234,0.000515,-0.081842,-0.996643,-4.997288,1.782983,-0.030605,,,,,,,,-4.984095,1.783988,0.052739,-4.988470,1.782878,-0.110674,-5.018747,1.780915,-0.036575,,,
80,0.222222,-0.001425,0.000372,-0.072784,-0.997347,-4.997393,1.782959,-0.030598,,,,,,,,-4.984079,1.783961,0.052730,-4.988571,1.782826,-0.110515,-5.018914,1.780939,-0.036622,,,
81,0.225000,-0.001371,0.000291,-0.076248,-0.997088,-4.997317,1.782848,-0.030763,,,,,,,,-4.984087,1.783947,0.052753,-4.988473,1.782941,-0.110709,-5.018807,1.780980,-0.036460,,,
82,0.227778,-0.002424,0.000480,-0.079028,-0.996869,-4.997296,1.782992,-0.030640,,,,,,,,-4.984089,1.783988,0.052745,-4.988445,1.782967,-0.110682,-5.018801,1.780968,-0.036489,,,
83,0.230556,-0.002357,0.000237,-0.075453,-0.997147,-4.997371,1.783009,-0.030628,,,,,,,,-4.984089,1.783958,0.052757,-4.988568,1.782833,-0.110509,-5.018797,1.780981,-0.036456,,,
84,0.233333,-0.000672,-0.000192,-0.076916,-0.997037,-4.997280,1.782910,-0.030834,,,,,,,,-4.984083,1.784004,0.052756,-4.988463,1.782862,-0.110664,-5.018819,1.780960,-0.036492,,,
85,0.236111,-0.001257,0.000210,-0.079787,-0.996811,-4.997235,1.782927,-0.030588,,,,,,,,-4.984148,1.783985,0.052909,-4.988478,1.782941,-0.110655,-5.018734,1.780901,-0.036565,,,
86,0.238889,-0.001866,0.000700,-0.078499,-0.996912,-4.997311,1.782815,-0.030604,,,,,,,,-4.984180,1.783975,0.052891,-4.988489,1.782929,-0.110684,-5.018750,1.780906,-0.036556,,,
87,0.241667,-0.002627,0.000530,-0.080511,-0.996750,-4.997297,1.782929,-0.030638,,,,,,,,-4.984078,1.783959,0.052765,-4.988465,1.782982,-0.110679,-5.018756,1.780892,-0.036550,,,
88,0.244444,-0.001874,0.000102,-0.076610,-0.997059,-4.997324,1.783071,-0.030712,,,,,,,,-4.984107,1.783938,0.052746,-4.988440,1.782879,-0.110650,-5.018838,1.780952,-0.036465,,,
89,0.247222,-0.004713,-0.000818,-0.073899,-0.997254,-4.997168,1.782636,-0.030695,,,,,,,,-4.983462,1.781473,0.054731,-4.988472,1.782939,-0.110671,-5.019011,1.780753,-0.037031,,,
90,0.250000,-0.001949,0.000809,-0.077111,-0.997020,-4.997368,1.782875,-0.030620,,,,,,,,-4.984228,1.784018,0.052917,-4.988476,1.782964,-0.110703,-5.018914,1.780893,-0.036599,,,
91,0.252778,-0.001296,0.000119,-0.079003,-0.996874,-4.997267,1.782948,-0.030654,,,,,,,,-4.984087,1.783953,0.052760,-4.988490,1.782981,-0.110678,-5.018846,1.780841,-0.036738,,,
92,0.255556,-0.001510,0.000291,-0.073909,-0.997264,-4.997339,1.783128,-0.030730,,,,,,,,-4.984091,1.784084,0.052704,-4.988479,1.782924,-0.110695,-5.018828,1.780921,-0.036471,,,
93,0.258333,-0.001679,0.000557,-0.073881,-0.997266,-4.997333,1.782935,-0.030630,,,,,,,,-4.984087,1.783965,0.052762,-4.988471,1.782888,-0.110659,-5.018791,1.780977,-0.036490,,,
94,0.261111,-0.000543,-0.000270,-0.075378,-0.997155,-4.997221,1.783092,-0.030670,,,,,,,,-4.984094,1.783934,0.052770,-4.988435,1.782915,-0.110704,-5.018747,1.780964,-0.036586,,,
95,0.263889,-0.000770,0.000040,-0.080908,-0.996721,-4.997254,1.782970,-0.030635,,,,,,,,-4.983574,1.785751,0.056060,-4.988481,1.782891,-0.110655,-5.018899,1.781011,-0.036709,,,
96,0.266667,-0.001129,0.000315,-0.079195,-0.996859,-4.997291,1.782849,-0.030695,,,,,,,,-4.984087,1.783902,0.052766,-4.988471,1.782923,-0.110692,-5.018743,1.780902,-0.036567,,,
97,0.269444,-0.001993,0.000247,-0.079200,-0.996857,-4.997340,1.782906,-0.030794,,,,,,,,-4.984065,1.784075,0.052711,-4.988478,1.782884,-0.110641,-5.018846,1.780836,-0.036712,,,
98,0.272222,-0.003980,-0.000011,-0.062754,-0.998021,-4.997204,1.782770,-0.030790,,,,,,,,-4.983549,1.781160,0.054350,-4.988457,1.782846,-0.110652,-5.018787,1.780961,-0.036465,,,
99,0.275000,-0.002579,0.000435,-0.080872,-0.996721,-4.997334,1.782973,-0.030599,,,,,,,,-4.984070,1.783922,0.052766,-4.988468,1.782941,-0.110671,-5.018901,1.780849,-0.036563,,,
100,0.277778,-0.005715,-0.000342,-0.069653,-0.997555,-4.997193,1.782570,-0.030735,,,,,,,,-4.983604,1.781092,0.054035,-4.988461,1.782934,-0.110666,-5.018785,1.780995,-0.036458,,,
101,0.280556,-0.001702,0.000261,-0.075932,-0.997112,-4.997332,1.783092,-0.030670,,,,,,,,-4.984194,1.784084,0.052896,-4.988469,1.783000,-0.110673,-5.018819,1.781005,-0.036481,,,
102,0.283333,-0.001449,0.000363,-0.078187,-0.996938,-4.997316,1.783100,-0.030649,,,,,,,,-4.984178,1.784080,0.052875,-4.988457,1.782865,-0.110631,-5.018778,1.780915,-0.036552,,,
103,0.286111,-0.002291,0.000978,-0.069757,-0.997561,-4.997414,1.783115,-0.030738,,,,,,,,-4.984209,1.784056,0.052865,-4.988486,1.782923,-0.110677,-5.018923,1.780884,-0.036588,,,
