,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SAR,SAR,SAR,SAR,SAR,SAR,SAR,Radar,Radar,Radar,Radar,Radar,Radar,Radar,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Right Reflector,Radar:Marker1,Radar:Marker1,Radar:Marker1,Radar:Marker2,Radar:Marker2,Radar:Marker2,Radar:Marker3,Radar:Marker3,Radar:Marker3,Right Reflector:Marker1,Right Reflector:Marker1,Right Reflector:Marker1,Right Reflector:Marker2,Right Reflector:Marker2,Right Reflector:Marker2,Right Reflector:Marker3,Right Reflector:Marker3,Right Reflector:Marker3
,ID,"28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","28F40D84AD7A11E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","8C2FC817AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","A4650E44AD8411E97C158CA05683C95","CB540","CB540","CB540","CB600","CB600","CB600","CD6A0","CD6A0","CD6A0","CD560","CD560","CD560","CD590","CD590","CD590","CD5B0","CD5B0","CD5B0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
369,1.025000,,,,,,,,-0.000190,0.000161,-0.037029,-0.999314,-5.014210,1.781668,-0.503310,0.084628,0.006726,-0.220073,-0.971782,-0.998362,0.302468,-0.111724,-5.000828,1.781429,-0.418644,-5.005422,1.780290,-0.582562,-5.035166,1.783607,-0.509268,-0.918390,0.309903,-0.322385,-0.980388,0.303885,-0.159601,-1.097808,0.292444,0.145099
370,1.027778,,,,,,,,-0.001926,-0.000286,-0.076282,-0.997084,-5.014026,1.781106,-0.503147,0.187663,0.016021,-0.485927,-0.853464,-0.998345,0.302450,-0.111895,-5.000849,1.781457,-0.418665,-5.005437,1.780189,-0.582559,-5.034940,1.779906,-0.508495,-0.917246,0.309412,-0.322896,-0.980732,0.304046,-0.159709,-1.097278,0.293675,0.143738
371,1.030556,,,,,,,,-0.002173,-0.000640,-0.075777,-0.997122,-5.014015,1.781076,-0.503148,0.127302,0.010458,-0.331351,-0.934822,-0.998437,0.302542,-0.111884,-5.000951,1.781318,-0.419020,-5.005459,1.780276,-0.582564,-5.034746,1.779604,-0.508461,-0.917429,0.308965,-0.323070,-0.980667,0.304233,-0.159695,-1.097001,0.292671,0.145211
372,1.033333,,,,,,,,0.000158,-0.001598,-0.066293,-0.997799,-5.014084,1.781219,-0.503012,0.178769,0.015146,-0.463066,-0.867976,-0.998386,0.302443,-0.112039,-5.000549,1.781913,-0.417941,-5.005441,1.780304,-0.582559,-5.034970,1.779923,-0.508438,-0.917192,0.309486,-0.322782,-0.980628,0.304159,-0.159717,-1.097316,0.293694,0.143745
373,1.036111,,,,,,,,-0.001045,-0.000487,-0.098096,-0.995176,-5.013969,1.781235,-0.503048,0.182574,0.015494,-0.473040,-0.861777,-0.998374,0.302476,-0.112048,-5.000745,1.783049,-0.418010,-5.005446,1.780227,-0.582553,-5.035366,1.779016,-0.508866,-0.917304,0.309612,-0.322657,-0.980672,0.304203,-0.159730,-1.097282,0.293703,0.143746
374,1.038889,,,,,,,,0.001236,-0.000608,-0.077445,-0.996996,-5.014019,1.781206,-0.503060,0.183477,0.015825,-0.475796,-0.860060,-0.998391,0.302638,-0.111843,-5.000661,1.782787,-0.417865,-5.005450,1.780228,-0.582559,-5.034774,1.779622,-0.508463,-0.918277,0.310248,-0.322484,-0.980978,0.304462,-0.160116,-1.096684,0.293540,0.143390
375,1.041667,,,,,,,,0.000556,0.000682,-0.002346,-0.999997,-5.014283,1.782352,-0.503621,0.093533,0.007302,-0.242549,-0.965592,-0.998392,0.302287,-0.111934,-5.000955,1.781331,-0.418984,-5.005424,1.780272,-0.582561,-5.035343,1.785364,-0.509983,-0.917352,0.308664,-0.322738,-0.980390,0.304021,-0.159633,-1.097521,0.292574,0.145092
376,1.044444,,,,,,,,0.000019,-0.001460,-0.073524,-0.997292,-5.013883,1.781138,-0.503026,-0.147149,-0.013681,0.383586,-0.911604,-0.998275,0.302222,-0.111939,-5.000545,1.781911,-0.417974,-5.005443,1.780246,-0.582546,-5.034972,1.779922,-0.508483,-0.917575,0.308751,-0.323277,-0.979431,0.302721,-0.157885,-1.097304,0.293832,0.143717
377,1.047222,,,,,,,,0.002069,0.000124,-0.044135,-0.999023,-5.014231,1.781912,-0.503308,-0.198481,-0.018354,0.516073,-0.833029,-0.998331,0.302395,-0.111970,-5.000970,1.783064,-0.418045,-5.005442,1.780293,-0.582550,-5.035200,1.783539,-0.509220,-0.917294,0.309626,-0.322696,-0.979557,0.303116,-0.159019,-1.097270,0.293780,0.143736
378,1.050000,,,,,,,,-0.000831,-0.000722,-0.063871,-0.997958,-5.014194,1.781031,-0.503152,-0.223324,-0.020107,0.580774,-0.782575,-0.998298,0.302358,-0.111971,-5.000950,1.781225,-0.419003,-5.005442,1.780228,-0.582527,-5.034939,1.779876,-0.508467,-0.917241,0.309386,-0.323029,-0.979761,0.303366,-0.159155,-1.097280,0.293772,0.143718
379,1.052778,,,,,,,,-0.000510,-0.000510,-0.085559,-0.996333,-5.014189,1.781051,-0.503190,-0.278842,-0.024786,0.723706,-0.630780,-0.998252,0.302360,-0.111770,-5.001073,1.783054,-0.418825,-5.005438,1.780268,-0.582546,-5.036523,1.778920,-0.509037,-0.917177,0.309416,-0.322901,-0.979805,0.303305,-0.159189,-1.097278,0.293741,0.143699
380,1.055556,,,,,,,,-0.000819,-0.000295,-0.073256,-0.997313,-5.014002,1.780981,-0.503140,-0.227937,-0.020446,0.592380,-0.772472,-0.998182,0.302182,-0.111811,-5.000826,1.781501,-0.418634,-5.005404,1.780226,-0.582508,-5.034921,1.779841,-0.508466,-0.917231,0.309441,-0.323015,-0.979304,0.302780,-0.158480,-1.097278,0.293742,0.143734
381,1.058333,,,,,,,,-0.000459,-0.000529,-0.064774,-0.997900,-5.014242,1.781070,-0.503150,-0.221623,-0.019680,0.576326,-0.786348,-0.998254,0.302364,-0.112031,-5.000844,1.781478,-0.418650,-5.005458,1.780211,-0.582572,-5.034950,1.779819,-0.508437,-0.917270,0.309616,-0.322679,-0.979533,0.303076,-0.159066,-1.096688,0.293371,0.143393
382,1.061111,,,,,,,,-0.001022,0.000316,-0.032710,-0.999464,-5.014296,1.781878,-0.503388,0.106244,0.008811,-0.274888,-0.955547,-0.998310,0.302490,-0.111850,-5.000851,1.781439,-0.418637,-5.005424,1.780238,-0.582576,-5.035579,1.783349,-0.509193,-0.917184,0.309471,-0.323029,-0.979464,0.304702,-0.157949,-1.096694,0.293564,0.143374
383,1.063889,,,,,,,,-0.000915,-0.000538,-0.071062,-0.997471,-5.014008,1.780987,-0.503150,-0.229326,-0.020869,0.595862,-0.769365,-0.998339,0.302426,-0.111935,-5.000954,1.781281,-0.419012,-5.005428,1.780250,-0.582533,-5.034977,1.779876,-0.508470,-0.917419,0.308952,-0.323368,-0.979783,0.303383,-0.159210,-1.097300,0.293788,0.143705
384,1.066667,,,,,,,,0.000610,-0.000411,-0.083424,-0.996514,-5.014183,1.781137,-0.503040,-0.214479,-0.019508,0.557301,-0.801894,-0.998243,0.302290,-0.111897,-5.000705,1.782103,-0.417938,-5.005529,1.781369,-0.582101,-5.036309,1.778987,-0.509339,-0.917310,0.309697,-0.322691,-0.979595,0.302240,-0.158231,-1.097077,0.293454,0.143861
385,1.069444,,,,,,,,-0.000992,-0.000561,-0.066072,-0.997814,-5.014192,1.781073,-0.503153,0.003560,-0.000338,-0.009104,-0.999952,-0.998293,0.302545,-0.111815,-5.000956,1.781341,-0.418983,-5.005435,1.780289,-0.582520,-5.034939,1.779989,-0.508481,-0.917388,0.309570,-0.322820,-0.979262,0.303984,-0.157732,-1.097262,0.293835,0.143692
386,1.072222,,,,,,,,0.001226,-0.000379,-0.069563,-0.997577,-5.014270,1.781294,-0.503200,0.136787,0.011513,-0.354782,-0.924817,-0.998389,0.302728,-0.111688,-5.001044,1.783078,-0.418768,-5.005450,1.780248,-0.582566,-5.036567,1.778929,-0.509029,-0.918573,0.311241,-0.320302,-0.981039,0.304724,-0.160301,-1.097341,0.293797,0.143681
387,1.075000,,,,,,,,-0.001836,-0.000237,-0.076868,-0.997040,-5.014052,1.781114,-0.503141,-0.005257,-0.001075,0.016269,-0.999853,-0.998222,0.302059,-0.111859,-5.000862,1.781511,-0.418663,-5.005458,1.780255,-0.582524,-5.034959,1.779861,-0.508462,-0.916972,0.307900,-0.321527,-0.979558,0.303093,-0.159044,-1.097315,0.293858,0.143688
388,1.077778,,,,,,,,-0.002348,-0.001078,-0.073767,-0.997272,-5.013954,1.781028,-0.503098,0.117707,0.009671,-0.304100,-0.945291,-0.998306,0.302315,-0.111935,-5.000771,1.781094,-0.418585,-5.005444,1.780255,-0.582541,-5.034974,1.779857,-0.508462,-0.917894,0.309108,-0.322638,-0.980302,0.303729,-0.159435,-1.097310,0.293792,0.143691
389,1.080556,,,,,,,,-0.000967,-0.000555,-0.070696,-0.997497,-5.013983,1.780980,-0.503150,0.117025,0.009944,-0.303512,-0.945562,-0.998316,0.302589,-0.111735,-5.000949,1.781277,-0.419016,-5.005392,1.780290,-0.582500,-5.034980,1.779855,-0.508469,-0.918282,0.310200,-0.322518,-0.979497,0.304640,-0.157916,-1.097318,0.293843,0.143715
390,1.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,1.086111,,,,,,,,-0.000510,-0.000304,-0.070216,-0.997532,-5.014064,1.781003,-0.503214,0.134064,0.011139,-0.345664,-0.928665,-0.998246,0.302242,-0.111892,-5.000832,1.781505,-0.418672,-5.005413,1.780218,-0.582570,-5.035926,1.779021,-0.509464,-0.916906,0.307896,-0.321749,-0.979729,0.303348,-0.159158,-1.097086,0.293585,0.143718
392,1.088889,,,,,,,,-0.000645,-0.000364,-0.064125,-0.997942,-5.014205,1.781097,-0.503165,0.173814,0.015068,-0.451345,-0.875128,-0.998288,0.302466,-0.111767,-5.000813,1.781486,-0.418653,-5.005406,1.780258,-0.582560,-5.035064,1.779862,-0.508865,-0.917222,0.309476,-0.323004,-0.980394,0.304001,-0.159606,-1.097824,0.292370,0.145076
393,1.091667,,,,,,,,-0.000881,-0.000433,-0.074233,-0.997241,-5.014007,1.780947,-0.503139,0.168432,0.014440,-0.436719,-0.883572,-0.998419,0.302444,-0.111982,-5.000825,1.781424,-0.418653,-5.005422,1.780209,-0.582534,-5.034943,1.779825,-0.508435,-0.917208,0.309571,-0.322843,-0.980744,0.303998,-0.159709,-1.097324,0.293627,0.143976
394,1.094444,,,,,,,,-0.002538,-0.000853,-0.065936,-0.997820,-5.014160,1.781084,-0.503105,0.174810,0.014980,-0.453732,-0.873696,-0.998356,0.302462,-0.111796,-5.000821,1.781589,-0.419183,-5.005413,1.780257,-0.582550,-5.034962,1.779924,-0.508469,-0.917174,0.309482,-0.322954,-0.980721,0.303962,-0.159650,-1.097803,0.292323,0.145139
395,1.097222,,,,,,,,-0.000692,-0.000446,-0.064496,-0.997918,-5.014216,1.781069,-0.503140,-0.230891,-0.020870,0.599696,-0.765911,-0.998182,0.302123,-0.111700,-5.000823,1.781439,-0.418636,-5.005424,1.780236,-0.582507,-5.034987,1.779890,-0.508478,-0.917202,0.309443,-0.322990,-0.978954,0.301915,-0.158337,-1.097516,0.292526,0.145151
396,1.100000,,,,,,,,-0.000602,-0.000513,-0.066038,-0.997817,-5.014228,1.781058,-0.503130,-0.242739,-0.022352,0.629386,-0.737869,-0.998314,0.302302,-0.111577,-5.000849,1.781447,-0.418652,-5.005463,1.780267,-0.582533,-5.034964,1.779873,-0.508458,-0.917198,0.309520,-0.322933,-0.978779,0.301602,-0.158271,-1.097818,0.292276,0.145104
397,1.102778,,,,,,,,-0.000890,0.000006,-0.038409,-0.999262,-5.014163,1.781747,-0.503334,0.129608,0.010946,-0.336058,-0.932817,-0.998302,0.302283,-0.111761,-5.000967,1.781357,-0.418976,-5.005056,1.780600,-0.582146,-5.035149,1.783673,-0.509259,-0.917201,0.309494,-0.322960,-0.980334,0.303895,-0.159583,-1.097839,0.292319,0.145092
398,1.105556,,,,,,,,-0.000800,-0.000410,-0.073930,-0.997263,-5.014030,1.780998,-0.503145,-0.235324,-0.021440,0.611018,-0.755527,-0.998401,0.302503,-0.111777,-5.000851,1.781495,-0.418637,-5.005438,1.780275,-0.582539,-5.034982,1.779873,-0.508451,-0.917185,0.309583,-0.322792,-0.979774,0.303312,-0.159221,-1.096609,0.293041,0.143478
399,1.108333,,,,,,,,-0.000526,-0.000364,-0.065909,-0.997825,-5.014216,1.781093,-0.503158,-0.251031,-0.022810,0.651429,-0.715614,-0.998257,0.302209,-0.111615,-5.000855,1.781482,-0.418656,-5.005698,1.780972,-0.582334,-5.035436,1.779338,-0.508997,-0.917161,0.309558,-0.322851,-0.979915,0.301835,-0.157824,-1.097540,0.292496,0.145154
400,1.111111,,,,,,,,-0.000918,0.000804,-0.019940,-0.999800,-5.014340,1.782164,-0.503569,-0.160500,-0.014840,0.417485,-0.894274,-0.998335,0.302112,-0.111932,-5.000850,1.781433,-0.418655,-5.005416,1.780326,-0.582557,-5.035602,1.785434,-0.510102,-0.917574,0.308738,-0.323296,-0.978743,0.301581,-0.158436,-1.097303,0.293642,0.143928
401,1.113889,,,,,,,,-0.000372,-0.000382,-0.064788,-0.997899,-5.014220,1.781088,-0.503139,0.131365,0.010862,-0.340087,-0.931110,-0.998286,0.302179,-0.111921,-5.000841,1.781444,-0.418673,-5.005412,1.780221,-0.582557,-5.034973,1.779868,-0.508478,-0.917254,0.309171,-0.322983,-0.980389,0.303962,-0.159544,-1.097812,0.292325,0.145094
402,1.116667,,,,,,,,-0.000792,-0.000436,-0.064584,-0.997912,-5.014237,1.781057,-0.503121,0.116631,0.009625,-0.300206,-0.946668,-0.998256,0.302189,-0.111740,-5.000852,1.781435,-0.418630,-5.005450,1.780288,-0.582528,-5.034968,1.779928,-0.508457,-0.916813,0.307825,-0.321714,-0.979768,0.303413,-0.159099,-1.097303,0.293765,0.143732
403,1.119444,,,,,,,,-0.000686,-0.000433,-0.065454,-0.997855,-5.014219,1.781051,-0.503148,0.172462,0.014788,-0.447402,-0.877422,-0.998290,0.302407,-0.111830,-5.000832,1.781481,-0.418649,-5.005428,1.780234,-0.582518,-5.034961,1.779755,-0.508457,-0.917162,0.309515,-0.322796,-0.980366,0.303933,-0.159567,-1.097819,0.292420,0.145139
404,1.122222,,,,,,,,-0.000599,-0.001310,-0.063964,-0.997951,-5.014122,1.781100,-0.503118,0.140951,0.011845,-0.365481,-0.920009,-0.998282,0.302302,-0.111745,-5.000733,1.781366,-0.418919,-5.005441,1.780261,-0.582546,-5.035120,1.779785,-0.508850,-0.917227,0.309472,-0.322981,-0.980371,0.303907,-0.159575,-1.096774,0.293273,0.145915
405,1.125000,,,,,,,,0.002127,0.000200,-0.044374,-0.999013,-5.014256,1.781939,-0.503333,-0.276629,-0.025036,0.717235,-0.639080,-0.998363,0.302503,-0.111498,-5.000998,1.783069,-0.418069,-5.005458,1.780291,-0.582559,-5.035187,1.783591,-0.509236,-0.918156,0.310963,-0.320409,-0.980409,0.303974,-0.159555,-1.097881,0.292381,0.145128
406,1.127778,,,,,,,,-0.001810,-0.000550,-0.075167,-0.997169,-5.013999,1.781100,-0.503149,-0.227143,-0.020682,0.589228,-0.775106,-0.998442,0.302426,-0.111763,-5.000953,1.781382,-0.419009,-5.005419,1.780242,-0.582543,-5.034969,1.779834,-0.508454,-0.917198,0.309504,-0.322986,-0.980393,0.303999,-0.159582,-1.097349,0.293643,0.144003
407,1.130556,,,,,,,,0.001057,-0.000742,-0.077554,-0.996987,-5.013984,1.781220,-0.503044,0.141275,0.011965,-0.366304,-0.919630,-0.998287,0.302335,-0.111791,-5.000825,1.782155,-0.418012,-5.005427,1.780295,-0.582563,-5.034976,1.779846,-0.508445,-0.917220,0.309455,-0.322982,-0.980348,0.303959,-0.159595,-1.097834,0.292346,0.145112
408,1.133333,,,,,,,,-0.000812,-0.000624,-0.073363,-0.997305,-5.014009,1.780967,-0.503172,0.159803,0.013597,-0.414518,-0.895797,-0.998326,0.302430,-0.111784,-5.000976,1.781278,-0.419007,-5.005452,1.780217,-0.582565,-5.034744,1.779602,-0.508466,-0.917196,0.309476,-0.322998,-0.980655,0.304093,-0.159673,-1.097814,0.292446,0.145087
409,1.136111,,,,,,,,0.000927,-0.000691,-0.069187,-0.997603,-5.014191,1.781279,-0.503049,0.115156,0.009377,-0.298454,-0.947405,-0.998356,0.302528,-0.112013,-5.000856,1.782109,-0.417946,-5.005443,1.780274,-0.582561,-5.035072,1.779770,-0.508838,-0.917175,0.309563,-0.322823,-0.980382,0.303868,-0.159596,-1.097287,0.293729,0.143783
410,1.138889,,,,,,,,0.000041,-0.000356,-0.079669,-0.996821,-5.014034,1.781307,-0.503195,0.138196,0.011484,-0.357113,-0.923710,-0.998429,0.302420,-0.111927,-5.000849,1.782762,-0.418465,-5.005411,1.780286,-0.582531,-5.034725,1.779686,-0.508470,-0.917393,0.308898,-0.323016,-0.980365,0.304008,-0.159604,-1.097315,0.293663,0.143705
411,1.141667,,,,,,,,-0.001035,-0.000521,-0.074680,-0.997207,-5.013995,1.780982,-0.503142,0.168198,0.014201,-0.434664,-0.884633,-0.998254,0.302379,-0.111966,-5.000977,1.781327,-0.418986,-5.005420,1.780288,-0.582540,-5.034934,1.779792,-0.508456,-0.917368,0.309623,-0.322578,-0.980453,0.303964,-0.159645,-1.097269,0.293749,0.143726
412,1.144444,,,,,,,,-0.000522,-0.000429,-0.063816,-0.997961,-5.014196,1.781100,-0.503152,0.006865,-0.000042,-0.018083,-0.999813,-0.998362,0.302336,-0.111551,-5.000821,1.781496,-0.418629,-5.005399,1.780225,-0.582528,-5.034957,1.779928,-0.508460,-0.917853,0.309127,-0.322576,-0.979290,0.304361,-0.158145,-1.097540,0.292577,0.145108
413,1.147222,,,,,,,,0.000056,0.000258,-0.036060,-0.999350,-5.014220,1.781702,-0.503338,-0.249286,-0.022299,0.647467,-0.719824,-0.998190,0.302330,-0.111874,-5.000829,1.781450,-0.418638,-5.005412,1.780244,-0.582549,-5.035191,1.783805,-0.509268,-0.917278,0.309136,-0.323175,-0.979519,0.303057,-0.159042,-1.097275,0.293800,0.143746
414,1.150000,,,,,,,,0.000853,-0.000572,-0.078469,-0.996916,-5.014009,1.781213,-0.503030,-0.199588,-0.017739,0.520110,-0.830263,-0.998121,0.301887,-0.111864,-5.000665,1.782738,-0.417857,-5.005433,1.780283,-0.582538,-5.034965,1.779856,-0.508448,-0.916967,0.307867,-0.321562,-0.978251,0.301333,-0.158792,-1.097303,0.293775,0.143734
415,1.152778,,,,,,,,-0.000963,-0.000338,-0.079385,-0.996844,-5.014227,1.780782,-0.503224,-0.233779,-0.021055,0.607484,-0.758859,-0.998308,0.302358,-0.111942,-5.000862,1.781517,-0.418667,-5.005423,1.780290,-0.582557,-5.036303,1.778892,-0.509370,-0.917337,0.309637,-0.322652,-0.979758,0.303366,-0.159200,-1.097339,0.293764,0.143701
416,1.155556,,,,,,,,-0.000348,-0.000014,-0.036753,-0.999324,-5.014176,1.781685,-0.503336,-0.237335,-0.021539,0.616288,-0.750598,-0.998335,0.302503,-0.111995,-5.000946,1.781297,-0.419004,-5.005424,1.780318,-0.582564,-5.035120,1.783636,-0.509299,-0.917348,0.309616,-0.322712,-0.979777,0.303296,-0.159161,-1.097357,0.293826,0.143698
417,1.158333,,,,,,,,-0.001122,-0.001248,-0.066449,-0.997789,-5.014129,1.781243,-0.503110,0.181761,0.015448,-0.470791,-0.863180,-0.998365,0.302560,-0.112041,-5.000747,1.781476,-0.418914,-5.005445,1.780218,-0.582555,-5.034988,1.779878,-0.508479,-0.917338,0.309526,-0.322849,-0.981061,0.304681,-0.160270,-1.097350,0.293859,0.143698
418,1.161111,,,,,,,,-0.001948,-0.000417,-0.081463,-0.996674,-5.014166,1.780892,-0.503144,0.107736,0.009156,-0.279870,-0.953930,-0.998283,0.302620,-0.111845,-5.000845,1.781525,-0.418669,-5.005427,1.780302,-0.582560,-5.036509,1.778921,-0.509040,-0.917357,0.309545,-0.322847,-0.979603,0.305206,-0.157462,-1.097346,0.293805,0.143670
419,1.163889,,,,,,,,0.000968,-0.000254,-0.075157,-0.997171,-5.014061,1.781261,-0.503201,-0.244824,-0.021915,0.635482,-0.731945,-0.998176,0.302262,-0.111772,-5.000880,1.782767,-0.418436,-5.005423,1.780289,-0.582546,-5.034978,1.780022,-0.508507,-0.917354,0.309636,-0.322858,-0.979354,0.302451,-0.158349,-1.097367,0.293720,0.143907
420,1.166667,,,,,,,,-0.001826,-0.000292,-0.075463,-0.997147,-5.014044,1.781090,-0.503140,0.103474,0.008278,-0.266992,-0.958092,-0.998378,0.302278,-0.111961,-5.000859,1.781409,-0.418648,-5.005442,1.780259,-0.582530,-5.034988,1.779909,-0.508455,-0.917666,0.309270,-0.322752,-0.979783,0.303289,-0.159193,-1.097412,0.293704,0.143886
421,1.169444,,,,,,,,-0.000935,-0.000421,-0.077038,-0.997028,-5.014202,1.780807,-0.503217,-0.239013,-0.021633,0.620910,-0.746241,-0.998364,0.302473,-0.111956,-5.000815,1.781474,-0.418669,-5.005413,1.780231,-0.582555,-5.036287,1.778994,-0.509423,-0.917341,0.309617,-0.322683,-0.979791,0.303355,-0.159224,-1.097343,0.293865,0.143676
422,1.172222,,,,,,,,-0.001738,-0.000394,-0.068108,-0.997676,-5.014228,1.781207,-0.503148,-0.181635,-0.016903,0.472422,-0.862288,-0.998405,0.302425,-0.112046,-5.000841,1.781454,-0.418656,-5.005429,1.780294,-0.582547,-5.036530,1.778937,-0.509050,-0.917737,0.308857,-0.323188,-0.979745,0.303321,-0.159217,-1.097329,0.293841,0.143696
423,1.175000,,,,,,,,-0.000752,-0.000434,-0.065022,-0.997883,-5.014237,1.781083,-0.503140,-0.222986,-0.020506,0.578529,-0.784322,-0.998242,0.302327,-0.111715,-5.000847,1.781445,-0.418633,-5.005444,1.780310,-0.582559,-5.034983,1.779847,-0.508444,-0.917308,0.309633,-0.322701,-0.979454,0.302726,-0.157896,-1.097831,0.292482,0.144987
424,1.177778,,,,,,,,-0.001471,-0.000442,-0.066744,-0.997769,-5.014211,1.781194,-0.503144,0.095080,0.007858,-0.245145,-0.964781,-0.998315,0.302409,-0.111975,-5.000825,1.781460,-0.418656,-5.005416,1.780265,-0.582570,-5.034954,1.779865,-0.508453,-0.917468,0.308956,-0.323306,-0.979436,0.304562,-0.157970,-1.096694,0.293429,0.143563
425,1.180556,,,,,,,,-0.000639,-0.000289,-0.065449,-0.997856,-5.014191,1.781111,-0.503116,0.173985,0.014749,-0.450836,-0.875362,-0.998370,0.302532,-0.112001,-5.000829,1.781526,-0.418657,-5.005700,1.780930,-0.582307,-5.034953,1.779844,-0.508436,-0.917356,0.309642,-0.322568,-0.980983,0.304550,-0.160166,-1.097308,0.293730,0.143728
426,1.183333,,,,,,,,0.000872,-0.000082,-0.044442,-0.999012,-5.014180,1.782025,-0.503193,0.002773,-0.000703,-0.006704,-0.999973,-0.998351,0.302482,-0.111938,-5.000809,1.782221,-0.417931,-5.005421,1.780319,-0.582567,-5.035188,1.783730,-0.509222,-0.917569,0.308764,-0.323251,-0.979243,0.303952,-0.157736,-1.097261,0.293732,0.143758
427,1.186111,,,,,,,,0.000857,-0.000295,-0.077229,-0.997013,-5.014051,1.781227,-0.503213,0.135970,0.011560,-0.351620,-0.926144,-0.998301,0.302222,-0.111843,-5.001039,1.783126,-0.418779,-5.005427,1.780330,-0.582553,-5.034951,1.779884,-0.508438,-0.917178,0.309440,-0.322731,-0.980394,0.303952,-0.159563,-1.097292,0.293607,0.144016
428,1.188889,,,,,,,,0.000696,0.000033,-0.043418,-0.999057,-5.014190,1.781997,-0.503211,-0.239617,-0.021373,0.622625,-0.744624,-0.998168,0.302190,-0.111813,-5.000849,1.782115,-0.417981,-5.005425,1.780239,-0.582550,-5.035203,1.783685,-0.509237,-0.917164,0.309483,-0.323007,-0.978991,0.301892,-0.158343,-1.097278,0.293785,0.143737
429,1.191667,,,,,,,,0.001159,-0.000400,-0.068411,-0.997657,-5.014250,1.781301,-0.503221,0.173006,0.014907,-0.449709,-0.876133,-0.998410,0.302530,-0.111840,-5.001020,1.783078,-0.418798,-5.005430,1.780292,-0.582546,-5.034953,1.779930,-0.508450,-0.917180,0.309470,-0.322961,-0.980672,0.304093,-0.159668,-1.097820,0.292341,0.145064
430,1.194444,,,,,,,,-0.000176,-0.000256,-0.081134,-0.996703,-5.014052,1.781277,-0.503200,0.131036,0.010809,-0.340058,-0.931168,-0.998467,0.302592,-0.112234,-5.001070,1.783068,-0.418818,-5.005433,1.780262,-0.582533,-5.034936,1.779862,-0.508450,-0.918454,0.309811,-0.322356,-0.980642,0.304063,-0.159683,-1.096706,0.293438,0.143299
431,1.197222,,,,,,,,0.000936,-0.000364,-0.078514,-0.996913,-5.014040,1.781184,-0.503199,-0.225102,-0.020716,0.583987,-0.779654,-0.998330,0.302433,-0.111400,-5.000848,1.782797,-0.418446,-5.005425,1.780260,-0.582539,-5.034963,1.779873,-0.508470,-0.918804,0.310241,-0.320827,-0.979461,0.302677,-0.157918,-1.097515,0.292543,0.145150
432,1.200000,,,,,,,,-0.000913,-0.000265,-0.072788,-0.997347,-5.014025,1.780990,-0.503163,0.138328,0.011700,-0.357854,-0.923401,-0.998161,0.302326,-0.111637,-5.000854,1.781470,-0.418655,-5.005416,1.780266,-0.582556,-5.034973,1.779887,-0.508470,-0.917229,0.309423,-0.322870,-0.979289,0.303981,-0.157723,-1.096640,0.293236,0.143371
433,1.202778,,,,,,,,-0.001566,-0.000312,-0.074869,-0.997192,-5.014019,1.781113,-0.503147,-0.244820,-0.022070,0.634934,-0.732417,-0.998130,0.302122,-0.111613,-5.000831,1.781513,-0.418646,-5.005414,1.780223,-0.582579,-5.034968,1.779902,-0.508469,-0.917212,0.309454,-0.322955,-0.978964,0.301872,-0.158333,-1.097533,0.292511,0.145118
